"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"PFKM",0.138488624338626,8.36054270833333,0.837028626220397,0.406578097664624,0.620387892501761,-5.97507361512848
"CD4",-0.193518783068781,7.65713854166667,-0.834865614180169,0.407783413525566,0.620387892501761,-5.97683385816292
"IRF5",-0.161036825396825,7.0258225,-0.83480651851605,0.407816374730955,0.620387892501761,-5.9768818876793
"CLEC14A",0.143672380952381,7.16174333333333,0.833727123475947,0.408418706041051,0.620387892501761,-5.97775857600135
"CASP8",-0.16233560846561,6.59936145833333,-0.833258208839402,0.408680542950828,0.620387892501761,-5.97813908670321
"DUSP2",-0.232285820105821,4.93837875,-0.833114493574908,0.408760812626558,0.620387892501761,-5.97825566585355
"KLRK1",-0.219921428571429,6.06814895833333,-0.831060490740048,0.4099090968578,0.620387892501761,-5.97991969956948
"SPIB",-0.192591904761905,5.36760895833333,-0.830392084899096,0.410283192907831,0.620387892501761,-5.98046034233734
"MAGEC1",-0.223282010582011,3.93376625,-0.827096166728933,0.412130920459906,0.621590088126255,-5.98312007689501
"SH2D1A",-0.235678465608466,4.688865625,-0.825570744420015,0.412987807250299,0.621590088126255,-5.98434757919564
"HLA-DOB",-0.202045502645502,4.59948083333333,-0.824491438943353,0.413594749962383,0.621590088126255,-5.98521476207659
"ICAM2",-0.138422486772486,6.559496875,-0.823072711843334,0.41439339208417,0.621590088126255,-5.98635298021462
"TNFRSF14",-0.141590423280428,8.60340729166667,-0.820001929268342,0.41612523904759,0.622812132704879,-5.98881008383832
"SLC2A1",-0.104279841269842,6.73015354166667,-0.818685674342754,0.416868920823799,0.622812132704879,-5.98986055781308
"CD8A",-0.223103227513228,6.85387395833333,-0.816796846082264,0.41793751549512,0.62316726962493,-5.99136512232401
"MLANA",-0.174261058201059,5.69452291666667,-0.814918191438839,0.419002001889286,0.623514883763818,-5.99285822974921
"TDO2",-0.278078201058197,5.62487958333333,-0.801649051718353,0.426567266451851,0.633515742255224,-6.00330892816147
"APC",0.124292063492062,11.099,0.799992599336371,0.427517405450454,0.633672043651859,-6.00460181420273
"IFNA1",-0.256284338624338,5.42271291666667,-0.795578700395952,0.430055405520082,0.636176635384737,-6.00803421231987
"DKK1",-0.398899682539684,5.5719775,-0.792970656157387,0.431559263692194,0.637144582222727,-6.01005362215638
"XCL1/2",-0.186080052910054,5.29308854166667,-0.785680550063955,0.435779530801837,0.642111292930015,-6.01566408195046
"GZMK",-0.29711343915344,5.6459375,-0.783895866053351,0.436816415344435,0.642377081388875,-6.01702987806835
"CTNNB1",0.0806783068783101,12.1214625,0.770053875085874,0.444908057104813,0.652996169919001,-6.02752012674885
"VEGFB",0.076771005291004,9.17122083333333,0.759779425225672,0.45097077027485,0.658662599096685,-6.035188771693
"RELA",0.0892706349206343,9.05644854166667,0.758563382976462,0.451691504383971,0.658662599096685,-6.03608974647791
"PTGS2",-0.229473174603173,6.37782895833333,-0.756997089898332,0.452620816400101,0.658662599096685,-6.03724814828065
"TNF",-0.189956296296295,6.95242625,-0.756890369356843,0.452684176234682,0.658662599096685,-6.03732699176818
"REN",-0.192683317460317,2.44920539583333,-0.756089412043002,0.45315986817852,0.658662599096685,-6.03791838020129
"CLECL1",0.149377354497359,6.46922333333333,0.752313631891494,0.4554062320744,0.659942620873788,-6.04069799865612
"TMEM173",0.151816349206351,8.31361145833333,0.751652264126555,0.455800370150163,0.659942620873788,-6.04118347926748
"GLUD1",0.0900695767195767,10.230399375,0.740953944277809,0.462203379282188,0.666723084547727,-6.04897867905565
"CCNO",-0.171628518518519,4.86607229166667,-0.739267034871884,0.463217705673893,0.666723084547727,-6.05019785670346
"VEGFA",-0.26740042328043,11.4522525,-0.739129783888454,0.463300289894716,0.666723084547727,-6.0502969324124
"TNFSF13B",-0.106299470899468,6.82309083333333,-0.737902264522958,0.464039266845218,0.666723084547727,-6.05118222730056
"CYBB",-0.158824867724872,10.72401625,-0.734122765047477,0.466318798353405,0.668717206051728,-6.05389899205064
"NECTIN2",0.094397142857142,8.82765125,0.729856979467867,0.46889930133255,0.670051859342482,-6.05694891770406
"IFIT3",-0.194851640211642,9.627575,-0.729630881714959,0.469036301539738,0.670051859342482,-6.05711008658624
"LDHB",0.0912555555555556,11.7493979166667,0.725110020945884,0.471780426844823,0.672514731899455,-6.06032243039726
"EPM2AIP1",-0.0593833862433897,9.28300875,-0.721478615979447,0.473991248246164,0.672514731899455,-6.06288861380253
"E2F3",0.073522539682541,8.47855833333333,0.721082008210668,0.474233060371621,0.672514731899455,-6.06316811856557
"IL34",0.200390476190476,6.2339325,0.720895075606628,0.474347057566416,0.672514731899455,-6.06329980501508
"SELE",-0.192129523809521,5.59896333333333,-0.710507152419289,0.480706255452848,0.678616523332679,-6.07056513889396
"CTLA4",-0.197888571428573,5.53886625,-0.709437813521696,0.481363581290047,0.678616523332679,-6.07130717509217
"CX3CL1",0.106845343915348,9.009338125,0.709434985176281,0.481365320550647,0.678616523332679,-6.07130913628778
"TNFRSF17",-0.180605238095238,3.09070479166667,-0.69903877423999,0.487782118435548,0.686372586916812,-6.07846618803135
"CD3G",-0.176161322751323,4.85824020833333,-0.681412472703455,0.498769358709824,0.699694792312367,-6.09036398132502
"KIR3DL1",-0.211426666666666,5.36610583333333,-0.680486267380944,0.499350428960505,0.699694792312367,-6.09098093196219
"CSF3",-0.19471898941799,3.28958152083333,-0.679374274984779,0.500048544905905,0.699694792312367,-6.09172054897514
"IL33",-0.109126931216931,8.29902895833333,-0.676867575202208,0.501624222326582,0.700592489282936,-6.09338347176448
"SOCS1",0.162933174603176,6.448295625,0.672639366137018,0.504288142958858,0.702958699020266,-6.09617476093533
"FGF18",-0.155799047619049,4.63454541666667,-0.671205954289325,0.505192985029231,0.702958699020266,-6.09711714425322
"CDH5",0.102612539682541,6.94729479166667,0.657801944164438,0.513696753966916,0.712942355397192,-6.10583395748567
"CD70",-0.1754891005291,5.66551166666667,-0.654859473797313,0.515573739901198,0.712942355397192,-6.10772437188838
"PARP4",-0.0776796296296283,8.51938520833333,-0.654203271618067,0.515992827367457,0.712942355397192,-6.10814481903718
"AXL",-0.100973703703703,8.25108229166667,-0.653925527242329,0.516170265307567,0.712942355397192,-6.10832265292286
"MSH6",0.057410634920636,7.36079395833333,0.651301094423837,0.517848501336449,0.713945544121943,-6.10999935938714
"FASLG",-0.17346164021164,3.32420020833333,-0.646167946151121,0.521139364827786,0.717164263524476,-6.11325968897973
"WNT5B",-0.146314603174604,5.28202375,-0.642930342483396,0.523220685137447,0.718709732331658,-6.1153030202919
"CSF2RB",-0.171556455026454,5.70602854166667,-0.64009816535349,0.525044971956456,0.719563838959558,-6.11708220346604
"ROCK1",-0.0533084126984118,8.25380354166667,-0.638987479109284,0.52576131166645,0.719563838959558,-6.1177778322419
"MAGEA3/A6",-0.205798835978834,4.41774291666667,-0.630652702535127,0.531153229227654,0.724856246278573,-6.12296003928232
"IDO1",-0.15797597883598,6.06544375,-0.630023799978278,0.531561247270954,0.724856246278573,-6.12334834874464
"TNFRSF10B",-0.102069206349211,7.7696375,-0.626643268389806,0.533757262810666,0.726312227719755,-6.12542909303002
"ACVR1C",-0.1534126984127,6.3180925,-0.624630222148325,0.535067190886545,0.726312227719755,-6.12666290707121
"IKBKB",0.0742536507936471,8.10653625,0.623039950435205,0.536103191033196,0.726312227719755,-6.12763483701237
"BMP2",-0.120984814814813,7.131189375,-0.622427229771358,0.536502632208993,0.726312227719755,-6.12800866423594
"RPL23",-0.0678830687830754,13.10300625,-0.609677013928331,0.544849536871385,0.734448630533631,-6.13570554430047
"STC1",-0.153417195767195,6.24664854166667,-0.608344847272811,0.54572545734029,0.734448630533631,-6.13650067923748
"IL22RA1",-0.156107989417987,5.21101020833333,-0.608015842516344,0.545941893889124,0.734448630533631,-6.13669678971125
"IL2",-0.130147724867725,5.37672666666667,-0.607274450416098,0.546429781117021,0.734448630533631,-6.13713832969334
"CXCL13",-0.25187783068783,3.999590625,-0.602058628431379,0.549868431067759,0.734729353814905,-6.14022964262689
"ITGA4",0.137414603174605,7.38556,0.60187917013724,0.549986938297272,0.734729353814905,-6.14033553654737
"TNFRSF10D",-0.123865026455028,5.46118354166667,-0.601339928191682,0.550343110552813,0.734729353814905,-6.14065354282464
"CXCL10",0.236468677248681,8.14044458333333,0.601015890051793,0.550557195791969,0.734729353814905,-6.14084450224668
"HLA-DQB1",-0.564128994708993,6.79749791666667,-0.595099490575406,0.554473447572106,0.738641359998365,-6.14431327539917
"TICAM1",-0.0659054497354461,6.54841104166667,-0.584303709725333,0.561655511181095,0.745770028317806,-6.15055565646453
"SIGLEC1",-0.211069417989416,7.83565583333333,-0.583751189437874,0.562024327279463,0.745770028317806,-6.15087210655699
"CBLC",0.110941693121692,3.35991708333333,0.581135889882607,0.56377171582427,0.745770028317806,-6.15236598590491
"BCAT1",-0.100133862433861,9.05816708333333,-0.581090387910846,0.563802141408261,0.745770028317806,-6.15239191844306
"TPI1",-0.067719047619045,11.6036604166667,-0.570918137674264,0.570624353763402,0.753465255849563,-6.15813902836531
"KRAS",0.0550823280423316,8.5652,0.566560836228969,0.573559007809213,0.756009237006871,-6.16057018173132
"IL11RA",0.0800811640211645,6.55678041666667,0.563556734287779,0.57558656242592,0.756028389091734,-6.16223561421841
"OAS2",0.157124708994713,9.29819645833333,0.563552217498154,0.57558961356184,0.756028389091734,-6.16223811168517
"NT5E",0.104781375661373,8.20654666666667,0.557986057951964,0.579355578499068,0.759644552227799,-6.16530079195378
"OAS1",0.156178941798942,9.58601541666667,0.552137819268015,0.583325185729322,0.763514641006966,-6.16848634934923
"MGMT",-0.0870739682539687,7.72254708333333,-0.549281003344364,0.585269044141633,0.764724360812238,-6.17003041866588
"APLNR",-0.177096825396829,9.57558208333333,-0.54304075638012,0.589525834577705,0.768946740753528,-6.17337567189847
"IFI16",-0.112137566137564,9.82857833333333,-0.539130846655393,0.592200457535304,0.770749693777911,-6.17545244454126
"FZD9",-0.125257248677251,4.78923375,-0.538017023525104,0.592963431079806,0.770749693777911,-6.17604134509617
"FAM124B",0.116465238095237,6.24936645833333,0.534223015952659,0.595565819223786,0.772793018023944,-6.17803828135644
"IL2RB",-0.140782433862433,5.94406083333333,-0.527418394731904,0.600246647748816,0.776220181782069,-6.18158483354975
"EIF4EBP1",-0.091627142857142,8.918506875,-0.526918485743082,0.60059120505235,0.776220181782069,-6.18184361289051
"MAP3K5",-0.0636466666666671,8.56445875,-0.525873279073689,0.60131190082051,0.776220181782069,-6.18238388331911
"LAMC2",-0.103021693121694,4.50621791666667,-0.520456788154239,0.605053131204215,0.778694664845065,-6.18516669347304
"CD79A",-0.151648328042327,3.85555829166667,-0.520092232696361,0.605305319472898,0.778694664845065,-6.18535296654824
"BIRC3",-0.125801164021164,5.51662208333333,-0.511262872397444,0.611427959326196,0.785224262833299,-6.18982498805009
"FCRL2",-0.14691232804233,5.16229229166667,-0.506104902524978,0.615017736899368,0.787460717869742,-6.19240242170446
"CD48",-0.151238624338625,6.56417541666667,-0.505743946817951,0.615269307562225,0.787460717869742,-6.19258182293414
"PDGFB",-0.0678352380952383,6.84019125,-0.503902556114306,0.616553402896836,0.787533028430136,-6.19349505492705
"TLR4",-0.097525026455024,9.542693125,-0.50265239387107,0.617425894289227,0.787533028430136,-6.19411319038997
"BBC3",-0.0859366666666679,7.71373395833333,-0.497568506821886,0.620979675619132,0.790721148920797,-6.19661123409283
"IFI27",0.174976455026462,10.741461875,0.495306265739822,0.622563987802526,0.791394899748974,-6.19771473939021
"P2RY13",0.102633492063489,7.80368895833333,0.492513896457185,0.624522049603957,0.792540672086239,-6.19906997318892
"ADORA2A",0.0971161904761884,5.940945,0.486671249357925,0.628627859944876,0.792854251530549,-6.20188107099509
"OTOA",-0.0862053968253971,4.46246041666667,-0.486278941203257,0.628903973576497,0.792854251530549,-6.20206863382486
"JAK3",-0.131519523809524,7.152933125,-0.48288372020608,0.631295822970782,0.792854251530549,-6.20368563379984
"ULBP2",-0.10932746031746,6.71286520833333,-0.4819932343744,0.631923808748951,0.792854251530549,-6.20410787716818
"SBNO2",0.0779687830687816,8.09531791666667,0.481400059682136,0.632342277572258,0.792854251530549,-6.20438871559699
"TRAF1",-0.079819894179896,7.67647083333333,-0.4811176860913,0.632541527201048,0.792854251530549,-6.20452228497496
"CXCL14",-0.1734073015873,10.1331179166667,-0.480466107370534,0.633001401762189,0.792854251530549,-6.20483020088946
"ENTPD1",-0.0629951851851871,8.67615520833333,-0.48014758656163,0.633226262222398,0.792854251530549,-6.20498057354562
"CHUK",-0.0523288888888871,8.43520166666667,-0.476648481694305,0.635698758082609,0.793940513034531,-6.20662598685522
"CXCL2",-0.127727883597885,8.263446875,-0.473826199118195,0.637696060364271,0.793940513034531,-6.20794444620295
"MB21D1",-0.0855311111111119,6.67123875,-0.472670565978069,0.638514674770542,0.793940513034531,-6.20848207403854
"FLT1",-0.082324867724866,8.65165416666667,-0.471613355813369,0.639263967283779,0.793940513034531,-6.20897277389188
"CXCL12",-0.168165185185182,6.88315708333333,-0.471440153414509,0.639386759830475,0.793940513034531,-6.20905306130197
"CDKN2A",-0.0899659259259256,6.6708175,-0.469320586406382,0.640890259424669,0.79449205713802,-6.21003321282195
"HDAC5",-0.0661648677248667,8.2059575,-0.466839451009837,0.642652165257623,0.794989275124237,-6.21117500429889
"SLAMF7",-0.131596719576721,4.66459208333333,-0.465771300861641,0.643411320000549,0.794989275124237,-6.21166470850779
"IL4",-0.161006707407408,3.09234372708333,-0.462025903517891,0.646076272602527,0.796969086269565,-6.21337303988391
"ANGPT1",0.102882804232802,7.55021729166667,0.457656097961791,0.649191432512857,0.799318269804591,-6.21534889255927
"TNFRSF4",-0.0912565608465608,4.60156104166667,-0.45636619873857,0.6501121927744,0.799318269804591,-6.21592857565691
"PSMB9",0.0712389947089935,8.728008125,0.449217153127168,0.655225300879799,0.802743189179879,-6.2191119585829
"IKBKG",-0.060070634920633,7.14308979166667,-0.446168116591422,0.65741111436077,0.802743189179879,-6.22045449549418
"DUSP5",0.110898465608468,8.34924895833333,0.446120694423769,0.657445134596873,0.802743189179879,-6.22047530457722
"TPM1",0.0822174603174552,9.59549208333333,0.445517334381747,0.657878043478985,0.802743189179879,-6.22073987045198
"PRLR",-0.112127142857145,5.30008229166667,-0.444999872198278,0.658249415127501,0.802743189179879,-6.2209664882988
"HK1",-0.0697487830687837,9.2422025,-0.441546511483517,0.660730040186293,0.803537109562616,-6.2224721672591
"WNT5A",-0.0916936507936565,8.38127041666667,-0.441110938572797,0.661043195466846,0.803537109562616,-6.2226612524361
"ITGAV",-0.0783523809523796,11.6673125,-0.435658149921111,0.664968637852138,0.8070007740924,-6.22501267940339
"PRR5",0.0663062433862436,6.32779916666667,0.420614050333516,0.675847737405256,0.817751715328067,-6.23134969650456
"TWF1",-0.043736825396822,10.34908375,-0.420393045466863,0.676008084671202,0.817751715328067,-6.23144114297739
"TNFSF13",-0.103938201058202,7.67875666666667,-0.414426775101841,0.680342537691327,0.817965107910092,-6.23389181010903
"MAP3K12",0.0459623809523828,6.70563479166667,0.414313022740477,0.680425284356768,0.817965107910092,-6.23393819644111
"CXCL9",-0.11965470899471,6.65821708333333,-0.413927698615277,0.680705609412632,0.817965107910092,-6.23409523129412
"IL2RA",-0.143028201058198,6.30200854166667,-0.413455938445479,0.681048878976361,0.817965107910092,-6.23428729471256
"WNT4",-0.126213756613756,5.30870333333333,-0.412647082406327,0.681637589925077,0.817965107910092,-6.23461609080556
"TNFRSF11A",-0.0765187830687815,6.522084375,-0.409841002061737,0.683681490549611,0.818748034627859,-6.2357517925106
"CDH1",-0.0903358730158725,5.9614875,-0.408754727530622,0.68447335694889,0.818748034627859,-6.23618937303115
"CD36",-0.128067566137562,6.82311104166667,-0.404016736945168,0.68793140168397,0.821574126214933,-6.23808447604608
"PRF1",-0.116769047619047,4.66406979166667,-0.399276934174203,0.691397509869328,0.824400846426066,-6.23995834479478
"ARG1",0.106876878306876,5.12068395833333,0.396630232237422,0.693335890978181,0.82539987021212,-6.24099515328912
"CD6",-0.103313492063491,5.20777854166667,-0.393316617428767,0.695765620254147,0.826979738812378,-6.24228355767545
"MRE11",-0.0290102116402142,8.14270270833333,-0.384798928779477,0.70202600303086,0.831704568660003,-6.24554612630359
"FGFR1",-0.0554747619047617,8.89331020833333,-0.384784762398198,0.702036432644712,0.831704568660003,-6.24555149338751
"HLA-DQA1",-0.45849807936508,7.61762502083333,-0.38338453733853,0.703067595373922,0.831704568660003,-6.24608101449232
"DDB2",0.070810634920635,9.07130479166667,0.378905073103212,0.706370165238565,0.833250827179345,-6.24776211900995
"GZMM",0.105635767195767,4.2451325,0.377667666074557,0.707283475359333,0.833250827179345,-6.24822304526004
"CD244",0.0829938095238099,4.338576875,0.375465322615622,0.708910062911786,0.833250827179345,-6.24903969634845
"EOMES",-0.105600899470899,4.088331875,-0.370986238686171,0.712222400884314,0.833250827179345,-6.25068593622042
"TNFSF10",0.0876247619047623,7.47654416666667,0.370648939168218,0.712472065662753,0.833250827179345,-6.25080911175695
"STAT2",-0.0546548677248708,10.5502585416667,-0.37064469347842,0.712475208470323,0.833250827179345,-6.25081066149425
"PIK3CD",-0.0708820634920677,7.262713125,-0.370530366154042,0.71255983943233,0.833250827179345,-6.25085238596047
"PRKAA2",-0.063840582010581,6.412950625,-0.369581056432902,0.713262708065519,0.833250827179345,-6.25119834805937
"TIGIT",-0.0964207936507941,5.315641875,-0.366241115423426,0.715737590019352,0.834532272235692,-6.25240852631393
"IL21R",-0.0872923809523813,4.15050375,-0.363625650428003,0.717677791137849,0.834532272235692,-6.2533485737897
"CD1C",0.119247513227514,3.63490291666667,0.36359875274418,0.717697754122695,0.834532272235692,-6.25335820651721
"PLA1A",-0.0842321693121715,5.3338375,-0.359020038283554,0.721098879383082,0.836191317146495,-6.25498762900367
"FAP",0.114744550264549,6.31961333333333,0.358297829605777,0.721635866284755,0.836191317146495,-6.25524276540805
"MICB",-0.055441375661375,6.56295041666667,-0.356585338481233,0.722909726826672,0.836191317146495,-6.25584569875609
"F2RL1",-0.0717175661375657,6.18868458333333,-0.355679027212735,0.723584219770767,0.836191317146495,-6.25616362977265
"CCND3",0.0562058730158723,7.73003104166667,0.351368191271722,0.726795441290853,0.83748799227623,-6.25766483754232
"CSF1",0.0633402645502681,8.68349604166667,0.350486319165138,0.727452976173613,0.83748799227623,-6.25796969727282
"STAT4",-0.0906005291005334,5.95490625,-0.34820837053489,0.72915239927387,0.83748799227623,-6.25875364780167
"MS4A6A",-0.0968698412698403,7.41267833333333,-0.348180930763034,0.729172878608504,0.83748799227623,-6.25876306013091
"OLFML2B",-0.0883720105820132,7.615813125,-0.345564165236447,0.731126782106468,0.838448144617509,-6.25965726596588
"ICAM5",0.120213915343919,5.71603270833333,0.342763638338143,0.733219890204992,0.839564759776708,-6.26060683083223
"CCL18",0.107626719576719,7.26751479166667,0.340550523229939,0.734875415764043,0.840177685705842,-6.26135178482728
"SLC16A1",0.0595166137566103,9.46968,0.336348612281107,0.738022154011364,0.842491043391968,-6.26275296958095
"NFKB2",-0.0597804761904808,7.849070625,-0.333161170910173,0.740412197516901,0.843934875589173,-6.26380431662171
"DPP4",-0.0773904232804252,6.62538645833333,-0.330317469149958,0.742546676562198,0.844736088068017,-6.26473387360993
"IL32",-0.0882469312169301,7.82727729166667,-0.327092636033874,0.744969702061741,0.844736088068017,-6.26577841739513
"FGF9",-0.0981982010582012,5.30885541666667,-0.326783185951535,0.745202349139911,0.844736088068017,-6.26587811376493
"PSMB10",-0.0561349206349213,8.07908791666667,-0.326227222564286,0.745620387068036,0.844736088068017,-6.26605699397631
"SMAP1",-0.0245525925925918,9.37208583333333,-0.302325977685055,0.763663553294585,0.860187333596929,-6.27346033415922
"WNT10A",-0.0707601058201055,4.60099458333333,-0.301867476441154,0.764011011007106,0.860187333596929,-6.27359687118302
"ROR2",-0.0844168253968265,6.41401791666667,-0.299248580899688,0.765996577964662,0.860187333596929,-6.27437279435879
"CXCR3",-0.0705732804232788,4.535420625,-0.29684866313562,0.767817514807003,0.860187333596929,-6.27507792436776
"IL17A",-0.0780428571428562,4.82565708333333,-0.296755942970066,0.767887892778945,0.860187333596929,-6.27510505337249
"TAPBP",-0.0409312698412734,10.1193085416667,-0.295543194164946,0.768808594516296,0.860187333596929,-6.27545911416081
"NEIL1",0.0357769312169296,7.09845166666667,0.294249661502109,0.769790996613312,0.860187333596929,-6.27583516749298
"C7",0.163518042328044,7.30063604166667,0.294211057068065,0.769820321467978,0.860187333596929,-6.2758463652421
"MS4A1",-0.0750754497354489,5.51756958333333,-0.292483342831442,0.77113308132749,0.860187333596929,-6.27634601373107
"IFIT1",0.0877971957671928,8.827136875,0.291587290646554,0.771814190194249,0.860187333596929,-6.2766039938901
"BTLA",-0.0722346560846567,4.19016895833333,-0.291507608200324,0.771874767347644,0.860187333596929,-6.27662689687537
"LTB",-0.0820730158730196,5.42167916666667,-0.286613140269674,0.775598432426759,0.861591692503085,-6.2780217457769
"TNFRSF1A",0.0379327513227548,9.717168125,0.285646900613926,0.776334170292257,0.861591692503085,-6.27829432741988
"HLA-F",-0.0691898412698464,8.90276833333333,-0.28532239179348,0.776581312176114,0.861591692503085,-6.27838566739772
"HLA-DQA2",0.131316984126984,4.27761770833333,0.261860665083625,0.794509691321024,0.880180603383705,-6.28471521695861
"WNT2B",-0.0617515343915347,6.74183333333333,-0.256315161972853,0.798764105119012,0.882439609124305,-6.2861322139621
"EGR1",0.0608454497354529,11.278039375,0.256094984002327,0.798933149906066,0.882439609124305,-6.28618784995489
"TRAT1",-0.0734793121693125,5.512493125,-0.254603414653216,0.80007857893937,0.882439609124305,-6.28656349367803
"APOL6",0.0442419047619076,8.6053175,0.245903700100766,0.806768152545653,0.888511181217679,-6.28871086156472
"CCL14",0.0992370899470902,4.77830895833333,0.242971975858969,0.809025790025865,0.889691118063635,-6.28941773029307
"WNT7B",0.0741581481481512,4.828510625,0.234695287496597,0.815408217361184,0.894413696841731,-6.29136768053079
"NFKBIE",0.0337393121693141,6.27288645833333,0.233415789821603,0.816396019309809,0.894413696841731,-6.29166310763695
"IRF9",-0.0391804761904755,9.08775479166667,-0.231531085797488,0.817851601789567,0.894413696841731,-6.29209533777684
"CES3",-0.0456413756613747,5.40383625,-0.229201880848648,0.819651372228464,0.894413696841731,-6.29262467729315
"WNT11",-0.0493680423280414,3.86268333333333,-0.229053463312665,0.819766087352079,0.894413696841731,-6.29265822595575
"TAF3",-0.0410163492063491,5.43501354166667,-0.227016858975751,0.821340623266923,0.894413696841731,-6.29311639465548
"ITGA6",-0.0277224338624347,9.20921041666667,-0.226593465952249,0.821668049498604,0.894413696841731,-6.29321113143347
"TLR3",0.0513652380952347,6.98806770833333,0.224724729331079,0.823113597634394,0.894688693080863,-6.29362716423943
"WNT2",-0.0563720105820087,5.54185979166667,-0.222298816919908,0.824991067478803,0.895431694079743,-6.29416211132497
"FUT4",-0.0348848677248705,6.5751525,-0.21497958102653,0.830661804665824,0.900283747831456,-6.29574098851886
"DEFB134",-0.0557364550264543,5.17125395833333,-0.205440206088852,0.838066258539528,0.905919343001113,-6.29771959801144
"MAGEC2",-0.0660440740740742,3.86048020833333,-0.204096518718707,0.839110432072378,0.905919343001113,-6.29799109725652
"ANGPT2",-0.0341953968253961,8.01125270833333,-0.203614268529234,0.839485257847698,0.905919343001113,-6.29808810480013
"RSAD2",0.0620497354497367,8.7750325,0.199507036904311,0.84267908824162,0.908059362329332,-6.29890501473688
"GZMB",0.066111417989418,2.78454995833333,0.19590166894632,0.845484864916939,0.90872993693669,-6.29960840915202
"DTX3L",0.0315410052910057,9.23476229166667,0.195593656326875,0.845724661309079,0.90872993693669,-6.29966790753199
"COMP",0.0553171428571435,4.21402208333333,0.19285806971328,0.847855035201403,0.909715703005797,-6.300192235349
"TNFRSF25",0.0370200000000018,7.37591041666667,0.190889927049856,0.849388461806459,0.910059066221206,-6.30056490690728
"IL11",-0.0499091005291028,5.30621041666667,-0.188697115910522,0.851097624451489,0.910589469812577,-6.3009756244978
"JAK2",0.0249432804232796,9.1631225,0.186951383529061,0.852458832370674,0.910746615780635,-6.30129921570838
"GBP1",-0.0456587301587295,8.88706125,-0.181959414246927,0.856353728945474,0.913220353143264,-6.30220796042377
"MFNG",-0.0320155555555557,6.69047791666667,-0.180500769320965,0.857492496543171,0.913220353143264,-6.30246885748286
"BLK",-0.0374349735449728,3.732881875,-0.17813673515966,0.859338751831316,0.913220353143264,-6.30288724135742
"COL11A2",-0.029234126984127,5.71868104166667,-0.17774500712007,0.859644759092192,0.913220353143264,-6.30295603689915
"RPL7A",-0.0154783068783075,12.7505458333333,-0.17365108034516,0.862844114059188,0.915322610388106,-6.30366596443301
"vsir",-0.0378170899470902,8.029213125,-0.167932902968803,0.867316672386269,0.917977739549436,-6.30462989868342
"GPC4",0.030829047619048,7.43680895833333,0.167321750108757,0.867794956454067,0.917977739549436,-6.30473101626268
"MYC",0.0378949206349208,8.73444208333333,0.163456239245233,0.870821226820473,0.91988157762726,-6.3053620494179
"CCL19",0.0521994179894181,4.05486645833333,0.160730254308922,0.872956548751221,0.920840241298756,-6.30579820032116
"GIMAP6",-0.029118730158725,7.12226166666667,-0.152905810963074,0.879090846539719,0.924800720223738,-6.3070093919901
"ICAM3",0.0278698412698404,6.7087025,0.152795711326592,0.879177218026034,0.924800720223738,-6.30702600422675
"IHH",-0.030492539682538,3.617559375,-0.149195122214698,0.882002635684494,0.926473356811443,-6.30756268618084
"TTC30A",-0.0219476719576743,7.44964729166667,-0.144949108080029,0.885336511019991,0.928674661909081,-6.30817914199278
"TPSAB1/B2",-0.0705506349206351,6.71893145833333,-0.143364951752252,0.88658089442215,0.928681104492476,-6.30840458237713
"PPARGC1B",0.019176719576719,6.69577166666667,0.138950605858144,0.890049953554162,0.931014595767952,-6.30901972623802
"LTBP1",0.0213504761904773,9.03431916666667,0.127728575365902,0.898878517290763,0.938615450277843,-6.31049698018164
"PARP9",0.0230233862433842,9.26217541666667,0.126533676509768,0.899819344999692,0.938615450277843,-6.31064695642524
"DLL1",-0.0241676190476161,7.35605,-0.120052323370317,0.904925062036547,0.942630272954737,-6.31143591118157
"VEGFC",0.0242791534391529,6.22121416666667,0.117940544976805,0.906589511480456,0.94305427685207,-6.31168401859404
"GBP4",0.0278183597883555,7.43126020833333,0.110809519215078,0.912213083506377,0.947589768185295,-6.31248930485322
"FOXP3",-0.0284437037037035,4.33932375,-0.106424316416614,0.915673551729224,0.949868829594631,-6.31295959495924
"PTEN",-0.0176087301587309,8.00220604166667,-0.101135123395264,0.919849565947323,0.952882837652614,-6.31350158315125
"INHBA",0.0254846560846547,5.58931083333333,0.0962592850886825,0.923701242692149,0.955553009681534,-6.31397675569059
"CPA3",0.0433697883597883,4.62358979166667,0.0933653345897934,0.925988201846962,0.956599382073308,-6.31424768738728
"FAM30A",0.0268450793650805,5.03192416666667,0.0898788761688223,0.928744228761351,0.957613811885799,-6.31456311092258
"KIT",0.0225128042328038,5.84887916666667,0.0888928901756547,0.929523806737149,0.957613811885799,-6.31465013765711
"CASP1",-0.0162866137566153,7.95644354166667,-0.0828126103108211,0.934332741120862,0.96124767605027,-6.31516559921503
"RELN",0.0272585714285718,4.39033104166667,0.0772906820371026,0.938702216731675,0.962178892664317,-6.31560210319549
"KIR3DL2",0.0236020105820103,4.28985041666667,0.0772098131216778,0.938766222385128,0.962178892664317,-6.31560827216629
"MS4A2",-0.0228530687830681,3.377385625,-0.0768050358455063,0.939086599240374,0.962178892664317,-6.31563905299269
"PRKX",-0.0149785026455027,3.14460935416667,-0.0690734107250633,0.945207985917038,0.967129589956041,-6.31619594224213
