ENSG00000121057.12	AKAP1	884
ENSG00000121058.4	COIL	414
ENSG00000121060.17	TRIM25	1620
ENSG00000121064.12	SCPEP1	1745
ENSG00000121067.17	SPOP	689
ENSG00000121068.13	TBX2	7
ENSG00000121073.14	SLC35B1	766
ENSG00000121075.10	TBX4	2
ENSG00000121089.4	NACA3P	2
ENSG00000121101.15	TEX14	6
ENSG00000121104.7	FAM117A	258
ENSG00000121152.9	NCAPH	126
ENSG00000121207.11	LRAT	82
ENSG00000121210.15	TMEM131L	101
ENSG00000121211.7	MND1	46
ENSG00000121236.20	TRIM6	39
ENSG00000121270.15	ABCC11	18
ENSG00000121274.12	TENT4B	347
ENSG00000121281.12	ADCY7	359
ENSG00000121289.17	CEP89	410
ENSG00000121297.6	TSHZ3	9
ENSG00000121310.16	ECHDC2	624
ENSG00000121314.2	TAS2R8	0
ENSG00000121316.10	PLBD1	163
ENSG00000121318.2	TAS2R10	2
ENSG00000121335.11	PRB2	0
ENSG00000121350.15	PYROXD1	304
ENSG00000121351.7	IAPP	0
ENSG00000121361.3	KCNJ8	1
ENSG00000121377.2	TAS2R7	0
ENSG00000121380.12	BCL2L14	0
ENSG00000121381.4	TAS2R9	0
ENSG00000121388.5	AL139327.1	0
ENSG00000121390.18	PSPC1	593
ENSG00000121406.8	ZNF549	139
ENSG00000121410.11	A1BG	8
ENSG00000121413.12	ZSCAN18	1238
ENSG00000121417.13	ZNF211	203
ENSG00000121440.14	PDZRN3	110
ENSG00000121446.19	RGSL1	0
ENSG00000121454.5	LHX4	32
ENSG00000121481.10	RNF2	364
ENSG00000121486.11	TRMT1L	392
ENSG00000121542.11	SEC22A	171
ENSG00000121552.3	CSTA	23
ENSG00000121570.12	DPPA4	0
ENSG00000121577.13	POPDC2	19
ENSG00000121578.12	B4GALT4	316
ENSG00000121579.12	NAA50	2212
ENSG00000121594.11	CD80	3
ENSG00000121621.6	KIF18A	72
ENSG00000121634.5	GJA8	1
ENSG00000121644.18	DESI2	975
ENSG00000121653.11	MAPK8IP1	316
ENSG00000121671.11	CRY2	261
ENSG00000121680.15	PEX16	357
ENSG00000121690.10	DEPDC7	7
ENSG00000121691.5	CAT	555
ENSG00000121716.20	PILRB	1177
ENSG00000121741.16	ZMYM2	2223
ENSG00000121742.17	GJB6	14
ENSG00000121743.3	GJA3	1
ENSG00000121749.15	TBC1D15	553
ENSG00000121753.12	ADGRB2	275
ENSG00000121764.11	HCRTR1	0
ENSG00000121766.15	ZCCHC17	334
ENSG00000121769.7	FABP3	23
ENSG00000121774.17	KHDRBS1	1974
ENSG00000121775.17	TMEM39B	160
ENSG00000121797.9	CCRL2	9
ENSG00000121807.5	CCR2	0
ENSG00000121851.12	POLR3GL	209
ENSG00000121853.3	GHSR	0
ENSG00000121858.10	TNFSF10	266
ENSG00000121864.9	ZNF639	661
ENSG00000121871.3	SLITRK3	1
ENSG00000121879.4	PIK3CA	549
ENSG00000121892.14	PDS5A	1504
ENSG00000121895.7	TMEM156	0
ENSG00000121897.14	LIAS	239
ENSG00000121898.12	CPXM2	13
ENSG00000121900.18	TMEM54	288
ENSG00000121903.14	ZSCAN20	67
ENSG00000121904.17	CSMD2	6
ENSG00000121905.9	HPCA	3
ENSG00000121931.15	LRIF1	356
ENSG00000121933.18	TMIGD3	5
ENSG00000121940.15	CLCC1	793
ENSG00000121957.13	GPSM2	335
ENSG00000121964.14	GTDC1	373
ENSG00000121966.6	CXCR4	164
ENSG00000121988.17	ZRANB3	99
ENSG00000121989.14	ACVR2A	259
ENSG00000122008.15	POLK	140
ENSG00000122012.13	SV2C	3
ENSG00000122025.14	FLT3	0
ENSG00000122026.10	RPL21	12290
ENSG00000122033.14	MTIF3	326
ENSG00000122034.14	GTF3A	1582
ENSG00000122035.6	RASL11A	25
ENSG00000122042.9	UBL3	465
ENSG00000122043.10	LINC00544	0
ENSG00000122068.12	FYTTD1	2056
ENSG00000122085.16	MTERF4	523
ENSG00000122121.10	XPNPEP2	0
ENSG00000122122.9	SASH3	24
ENSG00000122126.16	OCRL	403
ENSG00000122133.16	PAEP	4
ENSG00000122136.13	OBP2A	1
ENSG00000122140.10	MRPS2	530
ENSG00000122145.14	TBX22	0
ENSG00000122176.11	FMOD	304
ENSG00000122180.4	MYOG	0
ENSG00000122188.12	LAX1	2
ENSG00000122194.18	PLG	0
ENSG00000122203.14	KIAA1191	1641
ENSG00000122218.15	COPA	4388
ENSG00000122223.12	CD244	4
ENSG00000122224.17	LY9	0
ENSG00000122254.6	HS3ST2	1
ENSG00000122257.19	RBBP6	1392
ENSG00000122299.11	ZC3H7A	754
ENSG00000122304.10	PRM2	0
ENSG00000122335.15	SERAC1	118
ENSG00000122359.17	ANXA11	4810
ENSG00000122367.19	LDB3	2
ENSG00000122375.11	OPN4	0
ENSG00000122376.11	SHLD2	372
ENSG00000122378.13	PRXL2A	1506
ENSG00000122386.10	ZNF205	247
ENSG00000122390.18	NAA60	693
ENSG00000122406.13	RPL5	14913
ENSG00000122417.15	ODF2L	625
ENSG00000122420.9	PTGFR	1
ENSG00000122432.17	SPATA1	11
ENSG00000122435.9	TRMT13	428
ENSG00000122477.12	LRRC39	17
ENSG00000122481.16	RWDD3	52
ENSG00000122482.20	ZNF644	887
ENSG00000122483.17	CCDC18	123
ENSG00000122484.8	RPAP2	589
ENSG00000122490.18	PQLC1	260
ENSG00000122507.20	BBS9	130
ENSG00000122512.15	PMS2	184
ENSG00000122515.14	ZMIZ2	1602
ENSG00000122543.10	OCM	0
ENSG00000122545.19	SEPT7	1221
ENSG00000122547.10	EEPD1	70
ENSG00000122548.5	KIAA0087	0
ENSG00000122550.17	KLHL7	210
ENSG00000122557.9	HERPUD2	318
ENSG00000122565.18	CBX3	2091
ENSG00000122566.21	HNRNPA2B1	12111
ENSG00000122574.10	WIPF3	15
ENSG00000122584.12	NXPH1	0
ENSG00000122585.7	NPY	7
ENSG00000122591.11	FAM126A	195
ENSG00000122592.7	HOXA7	12
ENSG00000122641.10	INHBA	0
ENSG00000122642.10	FKBP9	921
ENSG00000122643.19	NT5C3A	196
ENSG00000122644.12	ARL4A	83
ENSG00000122674.11	CCZ1	299
ENSG00000122678.16	POLM	273
ENSG00000122679.8	RAMP3	1
ENSG00000122687.17	MRM2	204
ENSG00000122691.12	TWIST1	2
ENSG00000122692.8	SMU1	1013
ENSG00000122694.15	GLIPR2	193
ENSG00000122696.13	SLC25A51	228
ENSG00000122705.16	CLTA	3138
ENSG00000122707.11	RECK	85
ENSG00000122711.8	SPINK4	0
ENSG00000122728.6	TAF1L	0
ENSG00000122729.18	ACO1	726
ENSG00000122733.12	PHF24	0
ENSG00000122735.15	DNAI1	9
ENSG00000122741.15	DCAF10	903
ENSG00000122756.14	CNTFR	4
ENSG00000122778.9	KIAA1549	273
ENSG00000122779.17	TRIM24	639
ENSG00000122783.16	CYREN	750
ENSG00000122786.19	CALD1	2175
ENSG00000122787.14	AKR1D1	0
ENSG00000122824.10	NUDT10	2
ENSG00000122852.14	SFTPA1	0
ENSG00000122859.4	NEUROG3	0
ENSG00000122861.15	PLAU	145
ENSG00000122862.4	SRGN	451
ENSG00000122863.5	CHST3	166
ENSG00000122870.11	BICC1	117
ENSG00000122872.8	ARL4AP1	0
ENSG00000122873.11	CISD1	248
ENSG00000122877.15	EGR2	102
ENSG00000122882.10	ECD	350
ENSG00000122884.12	P4HA1	1948
ENSG00000122912.14	SLC25A16	533
ENSG00000122952.16	ZWINT	422
ENSG00000122958.14	VPS26A	845
ENSG00000122965.10	RBM19	1089
ENSG00000122966.15	CIT	268
ENSG00000122970.15	IFT81	245
ENSG00000122971.8	ACADS	102
ENSG00000122986.13	HVCN1	6
ENSG00000123009.4	NME2P1	0
ENSG00000123064.12	DDX54	1586
ENSG00000123066.8	MED13L	1907
ENSG00000123080.10	CDKN2C	114
ENSG00000123091.4	RNF11	978
ENSG00000123094.15	RASSF8	377
ENSG00000123095.5	BHLHE41	8317
ENSG00000123096.11	SSPN	706
ENSG00000123104.11	ITPR2	302
ENSG00000123106.10	CCDC91	362
ENSG00000123119.11	NECAB1	0
ENSG00000123124.13	WWP1	627
ENSG00000123130.16	ACOT9	359
ENSG00000123131.12	PRDX4	500
ENSG00000123136.14	DDX39A	1578
ENSG00000123143.12	PKN1	2439
ENSG00000123144.10	TRIR	2496
ENSG00000123146.19	ADGRE5	559
ENSG00000123154.11	WDR83	186
ENSG00000123159.15	GIPC1	4283
ENSG00000123165.8	ACTRT1	0
ENSG00000123171.6	CCDC70	0
ENSG00000123178.14	SPRYD7	336
ENSG00000123179.13	EBPL	395
ENSG00000123191.14	ATP7B	277
ENSG00000123200.16	ZC3H13	1177
ENSG00000123201.14	GUCY1B2	30
ENSG00000123213.22	NLN	316
ENSG00000123219.12	CENPK	48
ENSG00000123240.16	OPTN	1251
ENSG00000123243.14	ITIH5	952
ENSG00000123268.8	ATF1	370
ENSG00000123297.17	TSFM	379
ENSG00000123307.3	NEUROD4	0
ENSG00000123329.17	ARHGAP9	18
ENSG00000123338.12	NCKAP1L	91
ENSG00000123342.15	MMP19	96
ENSG00000123349.13	PFDN5	2446
ENSG00000123352.17	SPATS2	347
ENSG00000123353.9	ORMDL2	629
ENSG00000123358.19	NR4A1	1223
ENSG00000123360.11	PDE1B	12
ENSG00000123364.4	HOXC13	5
ENSG00000123374.10	CDK2	561
ENSG00000123384.13	LRP1	2867
ENSG00000123388.4	HOXC11	1
ENSG00000123395.14	ATG101	852
ENSG00000123405.13	NFE2	18
ENSG00000123407.3	HOXC12	1
ENSG00000123411.14	IKZF4	140
ENSG00000123415.15	SMUG1	416
ENSG00000123416.15	TUBA1B	5243
ENSG00000123427.16	EEF1AKMT3	77
ENSG00000123444.13	KBTBD4	319
ENSG00000123447.6	TYRL	0
ENSG00000123453.17	SARDH	11
ENSG00000123454.11	DBH	0
ENSG00000123472.12	ATPAF1	975
ENSG00000123473.15	STIL	110
ENSG00000123485.11	HJURP	343
ENSG00000123496.7	IL13RA2	10
ENSG00000123500.9	COL10A1	0
ENSG00000123505.15	AMD1	1291
ENSG00000123545.5	NDUFAF4	294
ENSG00000123552.17	USP45	208
ENSG00000123560.13	PLP1	0
ENSG00000123561.14	SERPINA7	0
ENSG00000123562.16	MORF4L2	2889
ENSG00000123569.8	H2BFWT	0
ENSG00000123570.3	RAB9B	0
ENSG00000123572.16	NRK	1
ENSG00000123575.8	FAM199X	833
ENSG00000123576.5	ESX1	0
ENSG00000123584.7	MAGEA9	0
ENSG00000123594.5	ATXN3L	0
ENSG00000123595.7	RAB9A	138
ENSG00000123600.19	METTL8	361
ENSG00000123607.14	TTC21B	258
ENSG00000123609.10	NMI	317
ENSG00000123610.4	TNFAIP6	0
ENSG00000123612.15	ACVR1C	63
ENSG00000123636.17	BAZ2B	905
ENSG00000123643.12	SLC36A1	450
ENSG00000123684.12	LPGAT1	484
ENSG00000123685.8	BATF3	6
ENSG00000123689.5	G0S2	31
ENSG00000123700.4	KCNJ2	2
ENSG00000123728.9	RAP2C	700
ENSG00000123737.12	EXOSC9	247
ENSG00000123739.10	PLA2G12A	501
ENSG00000123810.7	B9D2	46
ENSG00000123815.11	COQ8B	766
ENSG00000123836.14	PFKFB2	1682
ENSG00000123838.10	C4BPA	2
ENSG00000123843.12	C4BPB	2
ENSG00000123870.10	ZNF137P	33
ENSG00000123892.11	RAB38	29
ENSG00000123901.8	GPR83	7
ENSG00000123908.11	AGO2	2595
ENSG00000123933.16	MXD4	644
ENSG00000123965.13	PMS2P5	4
ENSG00000123975.4	CKS2	231
ENSG00000123977.9	DAW1	5
ENSG00000123983.13	ACSL3	1066
ENSG00000123989.13	CHPF	1162
ENSG00000123992.19	DNPEP	746
ENSG00000123999.4	INHA	10
ENSG00000124003.12	MOGAT1	1
ENSG00000124006.14	OBSL1	1784
ENSG00000124019.9	FAM124B	0
ENSG00000124067.16	SLC12A4	494
ENSG00000124074.11	ENKD1	153
ENSG00000124089.4	MC3R	0
ENSG00000124091.9	GCNT7	1
ENSG00000124092.12	CTCFL	1474
ENSG00000124097.7	HMGB1P1	3
ENSG00000124098.9	FAM210B	998
ENSG00000124102.4	PI3	274
ENSG00000124103.8	FAM209A	6
ENSG00000124104.18	SNX21	254
ENSG00000124107.5	SLPI	29501
ENSG00000124116.18	WFDC3	13
ENSG00000124120.10	TTPAL	1320
ENSG00000124126.13	PREX1	252
ENSG00000124134.8	KCNS1	145
ENSG00000124140.13	SLC12A5	38
ENSG00000124143.10	ARHGAP40	461
ENSG00000124145.6	SDC4	10500
ENSG00000124151.18	NCOA3	1356
ENSG00000124155.17	PIGT	3436
ENSG00000124157.6	SEMG2	0
ENSG00000124159.15	MATN4	13
ENSG00000124160.11	NCOA5	1189
ENSG00000124164.15	VAPB	1346
ENSG00000124171.8	PARD6B	889
ENSG00000124172.9	ATP5F1E	4473
ENSG00000124177.14	CHD6	2472
ENSG00000124181.14	PLCG1	2121
ENSG00000124191.17	TOX2	81
ENSG00000124193.14	SRSF6	8514
ENSG00000124194.16	GDAP1L1	4
ENSG00000124196.5	GTSF1L	0
ENSG00000124198.8	ARFGEF2	1590
ENSG00000124201.14	ZNFX1	1734
ENSG00000124203.6	ZNF831	0
ENSG00000124205.16	EDN3	0
ENSG00000124207.16	CSE1L	1728
ENSG00000124208.16	TMEM189-UBE2V1	0
ENSG00000124209.3	RAB22A	1347
ENSG00000124212.5	PTGIS	146
ENSG00000124214.19	STAU1	1955
ENSG00000124215.16	CDH26	29
ENSG00000124216.3	SNAI1	56
ENSG00000124217.4	MOCS3	273
ENSG00000124222.22	STX16	4072
ENSG00000124224.16	PPP4R1L	169
ENSG00000124225.15	PMEPA1	1119
ENSG00000124226.10	RNF114	2266
ENSG00000124227.5	ANKRD60	0
ENSG00000124228.14	DDX27	1904
ENSG00000124232.10	RBPJL	3
ENSG00000124233.11	SEMG1	0
ENSG00000124237.5	C20orf85	0
ENSG00000124243.17	BCAS4	399
ENSG00000124249.6	KCNK15	1693
ENSG00000124251.10	TP53TG5	4
ENSG00000124253.10	PCK1	17
ENSG00000124256.14	ZBP1	9
ENSG00000124257.6	NEURL2	74
ENSG00000124260.11	MAGEA10	1
ENSG00000124275.14	MTRR	841
ENSG00000124279.11	FASTKD3	165
ENSG00000124299.13	PEPD	648
ENSG00000124302.12	CHST8	1
ENSG00000124313.14	IQSEC2	130
ENSG00000124333.15	VAMP7	0
ENSG00000124333.15_PAR_Y	VAMP7	0
ENSG00000124334.17	IL9R	0
ENSG00000124334.17_PAR_Y	IL9R	0
ENSG00000124343.13	XG	0
ENSG00000124356.15	STAMBP	795
ENSG00000124357.12	NAGK	1121
ENSG00000124370.10	MCEE	83
ENSG00000124374.8	PAIP2B	281
ENSG00000124380.10	SNRNP27	351
ENSG00000124383.8	MPHOSPH10	924
ENSG00000124391.4	IL17C	0
ENSG00000124399.4	NDUFB4P12	0
ENSG00000124406.16	ATP8A1	215
ENSG00000124422.11	USP22	3001
ENSG00000124429.17	POF1B	24
ENSG00000124440.15	HIF3A	717
ENSG00000124444.15	ZNF576	229
ENSG00000124449.6	IRGC	0
ENSG00000124459.11	ZNF45	164
ENSG00000124466.8	LYPD3	35
ENSG00000124467.18	PSG8	0
ENSG00000124469.11	CEACAM8	0
ENSG00000124479.9	NDP	0
ENSG00000124486.12	USP9X	1631
ENSG00000124490.13	CRISP2	0
ENSG00000124491.15	F13A1	16
ENSG00000124493.13	GRM4	3
ENSG00000124496.12	TRERF1	105
ENSG00000124507.10	PACSIN1	11
ENSG00000124508.16	BTN2A2	273
ENSG00000124523.15	SIRT5	559
ENSG00000124532.14	MRS2	740
ENSG00000124535.15	WRNIP1	879
ENSG00000124541.6	RRP36	411
ENSG00000124549.14	BTN2A3P	73
ENSG00000124557.12	BTN1A1	0
ENSG00000124562.9	SNRPC	818
ENSG00000124564.17	SLC17A3	1
ENSG00000124568.10	SLC17A1	0
ENSG00000124570.19	SERPINB6	807
ENSG00000124571.17	XPO5	1035
ENSG00000124574.14	ABCC10	497
ENSG00000124575.6	HIST1H1D	1
ENSG00000124587.13	PEX6	510
ENSG00000124588.19	NQO2	190
ENSG00000124593.16	AL365205.1	103
ENSG00000124596.16	OARD1	208
ENSG00000124602.9	UNC5CL	53
ENSG00000124608.4	AARS2	384
ENSG00000124610.4	HIST1H1A	0
ENSG00000124613.8	ZNF391	80
ENSG00000124614.15	RPS10	3090
ENSG00000124615.19	MOCS1	165
ENSG00000124635.8	HIST1H2BJ	24
ENSG00000124641.15	MED20	318
ENSG00000124657.1	OR2B6	8
ENSG00000124659.6	TBCC	245
ENSG00000124664.10	SPDEF	1
ENSG00000124678.17	TCP11	1
ENSG00000124688.13	MAD2L1BP	195
ENSG00000124701.5	APOBEC2	0
ENSG00000124702.17	KLHDC3	880
ENSG00000124713.5	GNMT	0
ENSG00000124721.17	DNAH8	0
ENSG00000124731.12	TREM1	46
ENSG00000124733.4	MEA1	669
ENSG00000124743.5	KLHL31	13
ENSG00000124749.16	COL21A1	8
ENSG00000124762.13	CDKN1A	137
ENSG00000124766.6	SOX4	748
ENSG00000124767.6	GLO1	1335
ENSG00000124772.11	CPNE5	2
ENSG00000124780.13	KCNK17	0
ENSG00000124782.19	RREB1	534
ENSG00000124783.13	SSR1	2575
ENSG00000124784.8	RIOK1	322
ENSG00000124785.8	NRN1	1
ENSG00000124786.11	SLC35B3	626
ENSG00000124787.13	RPP40	177
ENSG00000124788.18	ATXN1	411
ENSG00000124789.11	NUP153	924
ENSG00000124795.15	DEK	1781
ENSG00000124802.11	EEF1E1	253
ENSG00000124812.14	CRISP1	0
ENSG00000124813.21	RUNX2	16
ENSG00000124818.15	OPN5	0
ENSG00000124827.6	GCM2	0
ENSG00000124831.18	LRRFIP1	2630
ENSG00000124835.2	AC105760.1	0
ENSG00000124839.12	RAB17	684
ENSG00000124875.9	CXCL6	13
ENSG00000124882.3	EREG	39
ENSG00000124900.12	TRIM51	0
ENSG00000124915.10	DKFZP434K028	4
ENSG00000124920.13	MYRF	3111
ENSG00000124935.3	SCGB1D2	74
ENSG00000124939.5	SCGB2A1	102
ENSG00000124942.13	AHNAK	27353
ENSG00000125037.12	EMC3	712
ENSG00000125046.14	SSUH2	19
ENSG00000125084.11	WNT1	0
ENSG00000125089.16	SH3TC1	72
ENSG00000125107.17	CNOT1	2968
ENSG00000125122.15	LRRC29	35
ENSG00000125124.11	BBS2	832
ENSG00000125144.13	MT1G	8288
ENSG00000125148.6	MT2A	2781
ENSG00000125149.11	C16orf70	290
ENSG00000125166.12	GOT2	1376
ENSG00000125170.10	DOK4	568
ENSG00000125207.7	PIWIL1	11
ENSG00000125245.12	GPR18	1
ENSG00000125246.15	CLYBL	155
ENSG00000125247.15	TMTC4	708
ENSG00000125249.6	RAP2A	653
ENSG00000125255.6	SLC10A2	0
ENSG00000125257.14	ABCC4	251
ENSG00000125266.7	EFNB2	608
ENSG00000125285.5	SOX21	0
ENSG00000125304.9	TM9SF2	6211
ENSG00000125319.14	C17orf53	41
ENSG00000125337.17	KIF25	2
ENSG00000125347.13	IRF1	280
ENSG00000125351.11	UPF3B	214
ENSG00000125352.5	RNF113A	141
ENSG00000125354.22	SEPT6	73
ENSG00000125355.15	TMEM255A	0
ENSG00000125356.6	NDUFA1	1125
ENSG00000125363.14	AMELX	0
ENSG00000125375.14	ATP5S	427
ENSG00000125378.15	BMP4	37
ENSG00000125384.6	PTGER2	569
ENSG00000125385.9	AL161781.1	0
ENSG00000125386.15	FAM193A	246
ENSG00000125388.19	GRK4	16
ENSG00000125398.6	SOX9	431
ENSG00000125409.12	TEKT3	1
ENSG00000125414.18	MYH2	0
ENSG00000125430.8	HS3ST3B1	21
ENSG00000125434.10	SLC25A35	91
ENSG00000125445.10	MRPS7	574
ENSG00000125447.17	GGA3	1025
ENSG00000125449.6	ARMC7	128
ENSG00000125450.10	NUP85	341
ENSG00000125454.11	SLC25A19	150
ENSG00000125457.14	MIF4GD	78
ENSG00000125458.6	NT5C	266
ENSG00000125459.15	MSTO1	497
ENSG00000125462.16	C1orf61	3
ENSG00000125482.12	TTF1	121
ENSG00000125484.11	GTF3C4	432
ENSG00000125485.17	DDX31	251
ENSG00000125492.9	BARHL1	0
ENSG00000125498.19	KIR2DL1	0
ENSG00000125503.12	PPP1R12C	767
ENSG00000125505.16	MBOAT7	1803
ENSG00000125508.3	SRMS	5
ENSG00000125510.15	OPRL1	14
ENSG00000125514.9	LINC00029	0
ENSG00000125520.13	SLC2A4RG	1405
ENSG00000125522.3	NPBWR2	2
ENSG00000125531.6	FNDC11	37
ENSG00000125533.5	BHLHE23	0
ENSG00000125534.9	PPDPF	4683
ENSG00000125538.11	IL1B	29
ENSG00000125551.18	PLGLB2	1
ENSG00000125571.9	IL37	1
ENSG00000125611.15	CHCHD5	369
ENSG00000125618.16	PAX8	5972
ENSG00000125629.14	INSIG2	422
ENSG00000125630.15	POLR1B	653
ENSG00000125631.7	HTR5BP	0
ENSG00000125633.10	CCDC93	608
ENSG00000125637.15	PSD4	947
ENSG00000125648.14	SLC25A23	1083
ENSG00000125650.4	PSPN	8
ENSG00000125651.13	GTF2F1	706
ENSG00000125652.7	ALKBH7	627
ENSG00000125656.9	CLPP	262
ENSG00000125657.4	TNFSF9	84
ENSG00000125675.17	GRIA3	2
ENSG00000125676.19	THOC2	491
ENSG00000125686.11	MED1	368
ENSG00000125691.12	RPL23	5141
ENSG00000125695.12	AC046185.1	0
ENSG00000125703.14	ATG4C	79
ENSG00000125726.10	CD70	10
ENSG00000125730.16	C3	17734
ENSG00000125731.12	SH2D3A	687
ENSG00000125733.17	TRIP10	610
ENSG00000125734.15	GPR108	630
ENSG00000125735.10	TNFSF14	18
ENSG00000125740.13	FOSB	4916
ENSG00000125741.4	OPA3	406
ENSG00000125743.10	SNRPD2	1553
ENSG00000125744.11	RTN2	89
ENSG00000125746.16	EML2	581
ENSG00000125753.13	VASP	1173
ENSG00000125755.18	SYMPK	1171
ENSG00000125772.12	GPCPD1	589
ENSG00000125775.14	SDCBP2	96
ENSG00000125779.22	PANK2	611
ENSG00000125780.11	TGM3	2
ENSG00000125787.11	GNRH2	0
ENSG00000125788.5	DEFB126	0
ENSG00000125798.14	FOXA2	0
ENSG00000125804.13	FAM182A	1
ENSG00000125810.9	CD93	67
ENSG00000125812.15	GZF1	290
ENSG00000125813.13	PAX1	0
ENSG00000125814.17	NAPB	497
ENSG00000125815.8	CST8	0
ENSG00000125816.4	NKX2-4	0
ENSG00000125817.7	CENPB	2559
ENSG00000125818.17	PSMF1	2214
ENSG00000125820.5	NKX2-2	1
ENSG00000125821.12	DTD1	601
ENSG00000125823.12	CSTL1	2
ENSG00000125826.20	RBCK1	2835
ENSG00000125827.8	TMX4	893
ENSG00000125831.9	CST11	0
ENSG00000125834.12	STK35	1245
ENSG00000125835.18	SNRPB	3381
ENSG00000125841.12	NRSN2	1107
ENSG00000125843.10	AP5S1	381
ENSG00000125844.15	RRBP1	6460
ENSG00000125845.6	BMP2	13
ENSG00000125846.15	ZNF133	441
ENSG00000125848.9	FLRT3	10
ENSG00000125850.10	OVOL2	232
ENSG00000125851.9	PCSK2	12
ENSG00000125861.14	GFRA4	0
ENSG00000125863.19	MKKS	427
ENSG00000125864.13	BFSP1	6
ENSG00000125868.15	DSTN	3095
ENSG00000125869.9	LAMP5	8
ENSG00000125870.10	SNRPB2	818
ENSG00000125871.13	MGME1	614
ENSG00000125872.7	LRRN4	53
ENSG00000125875.13	TBC1D20	1364
ENSG00000125877.12	ITPA	1224
ENSG00000125878.6	TCF15	19
ENSG00000125879.4	OTOR	0
ENSG00000125885.13	MCM8	382
ENSG00000125888.14	BANF2	0
ENSG00000125895.5	TMEM74B	25
ENSG00000125898.12	FAM110A	153
ENSG00000125899.7	C20orf187	0
ENSG00000125900.12	SIRPD	0
ENSG00000125901.5	MRPS26	1014
ENSG00000125903.4	DEFB129	0
ENSG00000125910.5	S1PR4	0
ENSG00000125912.10	NCLN	696
ENSG00000125931.10	CITED1	0
ENSG00000125944.19	HNRNPR	2445
ENSG00000125945.14	ZNF436	254
ENSG00000125952.18	MAX	1148
ENSG00000125954.12	CHURC1-FNTB	0
ENSG00000125962.14	ARMCX5	137
ENSG00000125965.8	GDF5	1
ENSG00000125966.9	MMP24	52
ENSG00000125967.16	NECAB3	656
ENSG00000125968.8	ID1	1255
ENSG00000125970.11	RALY	2109
ENSG00000125971.16	DYNLRB1	1382
ENSG00000125975.13	C20orf173	0
ENSG00000125977.6	EIF2S2	3101
ENSG00000125991.19	ERGIC3	3131
ENSG00000125995.15	ROMO1	1044
ENSG00000125997.5	BPIFB9P	0
ENSG00000125998.7	FAM83C	3
ENSG00000125999.10	BPIFB1	92
ENSG00000126001.15	CEP250	1036
ENSG00000126003.6	PLAGL2	497
ENSG00000126005.16	MMP24OS	1137
ENSG00000126010.5	GRPR	1
ENSG00000126012.11	KDM5C	1813
ENSG00000126016.15	AMOT	952
ENSG00000126062.3	TMEM115	647
ENSG00000126067.11	PSMB2	1421
ENSG00000126070.19	AGO3	704
ENSG00000126088.13	UROD	927
ENSG00000126091.20	ST3GAL3	82
ENSG00000126106.13	TMEM53	130
ENSG00000126107.14	HECTD3	1153
ENSG00000126214.21	KLC1	824
ENSG00000126215.13	XRCC3	171
ENSG00000126216.14	TUBGCP3	396
ENSG00000126217.20	MCF2L	419
ENSG00000126218.11	F10	12
ENSG00000126226.21	PCID2	621
ENSG00000126231.13	PROZ	5
ENSG00000126233.1	SLURP1	0
ENSG00000126243.8	LRFN3	144
ENSG00000126246.9	IGFLR1	9
ENSG00000126247.10	CAPNS1	3408
ENSG00000126249.7	PDCD2L	146
ENSG00000126251.6	GPR42	0
ENSG00000126254.11	RBM42	1001
ENSG00000126259.19	KIRREL2	6
ENSG00000126261.12	UBA2	1717
ENSG00000126262.4	FFAR2	5
ENSG00000126264.9	HCST	21
ENSG00000126266.3	FFAR1	1
ENSG00000126267.9	COX6B1	2471
ENSG00000126337.13	KRT36	0
ENSG00000126351.12	THRA	157
ENSG00000126353.3	CCR7	3
ENSG00000126368.5	NR1D1	131
ENSG00000126391.13	FRMD8	577
ENSG00000126432.13	PRDX5	4481
ENSG00000126453.9	BCL2L12	274
ENSG00000126456.15	IRF3	1931
ENSG00000126457.21	PRMT1	2012
ENSG00000126458.3	RRAS	265
ENSG00000126460.10	PRRG2	148
ENSG00000126461.14	SCAF1	1422
ENSG00000126464.13	PRR12	838
ENSG00000126467.10	TSKS	0
ENSG00000126500.3	FLRT1	2
ENSG00000126522.16	ASL	689
ENSG00000126524.9	SBDS	1604
ENSG00000126545.13	CSN1S1	0
ENSG00000126549.9	STATH	0
ENSG00000126550.8	HTN1	0
ENSG00000126561.16	STAT5A	121
ENSG00000126562.16	WNK4	5
ENSG00000126581.12	BECN1	743
ENSG00000126583.10	PRKCG	18
ENSG00000126602.10	TRAP1	1741
ENSG00000126603.8	GLIS2	1050
ENSG00000126653.17	NSRP1	337
ENSG00000126698.10	DNAJC8	790
ENSG00000126705.14	AHDC1	1359
ENSG00000126709.14	IFI6	3587
ENSG00000126733.20	DACH2	1
ENSG00000126746.17	ZNF384	1047
ENSG00000126749.15	EMG1	376
ENSG00000126752.7	SSX1	58
ENSG00000126756.11	UXT	341
ENSG00000126759.13	CFP	4
ENSG00000126767.17	ELK1	407
ENSG00000126768.12	TIMM17B	411
ENSG00000126773.12	PCNX4	733
ENSG00000126775.8	ATG14	301
ENSG00000126777.17	KTN1	3090
ENSG00000126778.9	SIX1	54
ENSG00000126785.12	RHOJ	0
ENSG00000126787.12	DLGAP5	137
ENSG00000126790.11	L3HYPDH	100
ENSG00000126803.9	HSPA2	129
ENSG00000126804.13	ZBTB1	591
ENSG00000126814.6	TRMT5	200
