"ensembl_gene_rec","gene_name","d0_rc","d6_rc"
"ENSG00000178631.7","ACTG1P1",7,8
"ENSG00000178636.8","AC092656.1",3,7
"ENSG00000178660.6","ARMC10P1",3,3
"ENSG00000178662.15","CSRNP3",46,55
"ENSG00000178665.15","ZNF713",118,95
"ENSG00000178685.13","PARP10",3323,1864
"ENSG00000178691.10","SUZ12",694,971
"ENSG00000178694.9","NSUN3",142,177
"ENSG00000178695.5","KCTD12",5288,4146
"ENSG00000178700.7","DHFR2",142,140
"ENSG00000178715.8","AL450998.1",2,1
"ENSG00000178718.6","RPP25",20,64
"ENSG00000178719.16","GRINA",7317,7723
"ENSG00000178723.7","GLULP4",NA,1
"ENSG00000178726.6","THBD",105,19
"ENSG00000178734.5","LMO7DN",NA,1
"ENSG00000178741.11","COX5A",1164,1508
"ENSG00000178750.2","STX19",2,10
"ENSG00000178752.15","ERFE",19,53
"ENSG00000178761.14","FAM219B",479,524
"ENSG00000178764.7","ZHX2",783,1606
"ENSG00000178773.14","CPNE7",545,29
"ENSG00000178789.8","CD300LB",3,2
"ENSG00000178796.12","RIIAD1",NA,1
"ENSG00000178802.17","MPI",665,466
"ENSG00000178803.10","ADORA2A-AS1",1,NA
"ENSG00000178809.11","TRIM73",22,21
"ENSG00000178814.16","OPLAH",1705,1166
"ENSG00000178821.12","TMEM52",24,43
"ENSG00000178826.10","TMEM139",191,408
"ENSG00000178852.15","EFCAB13",73,77
"ENSG00000178860.8","MSC",NA,5
"ENSG00000178878.12","APOLD1",88,92
"ENSG00000178882.14","RFLNA",5,11
"ENSG00000178896.8","EXOSC4",842,1125
"ENSG00000178904.18","DPY19L3",693,571
"ENSG00000178913.7","TAF7",1304,1775
"ENSG00000178917.16","ZNF852",38,31
"ENSG00000178919.8","FOXE1",NA,6
"ENSG00000178921.13","PFAS",778,521
"ENSG00000178922.16","HYI",449,572
"ENSG00000178927.17","CYBC1",888,794
"ENSG00000178935.5","ZNF552",183,128
"ENSG00000178947.8","SMIM10L2A",158,220
"ENSG00000178950.16","GAK",2239,2406
"ENSG00000178951.8","ZBTB7A",439,584
"ENSG00000178952.10","TUFM",2228,2210
"ENSG00000178965.13","ERICH3",50,2
"ENSG00000178966.16","RMI1",221,413
"ENSG00000178971.14","CTC1",202,216
"ENSG00000178974.9","FBXO34",965,756
"ENSG00000178977.3","LINC00324",6,6
"ENSG00000178980.14","SELENOW",657,1139
"ENSG00000178982.9","EIF3K",1130,1171
"ENSG00000178988.10","MRFAP1L1",992,1210
"ENSG00000178996.13","SNX18",629,457
"ENSG00000178997.11","EXD1",4,14
"ENSG00000178999.12","AURKB",206,679
"ENSG00000179010.14","MRFAP1",5090,7137
"ENSG00000179021.9","C3orf38",150,244
"ENSG00000179023.8","KLHDC7A",162,240
"ENSG00000179029.14","TMEM107",40,83
"ENSG00000179031.8","Z73417.1",1,NA
"ENSG00000179041.3","RRS1",618,882
"ENSG00000179044.15","EXOC3L1",1,1
"ENSG00000179046.8","TRIML2",NA,2
"ENSG00000179051.13","RCC2",4750,6301
"ENSG00000179057.13","IGSF22",2,1
"ENSG00000179058.6","C9orf50",7,2
"ENSG00000179059.9","ZFP42",1,NA
"ENSG00000179066.8","AC020907.1",5,15
"ENSG00000179071.4","CCDC89",24,29
"ENSG00000179082.3","C9orf106",2,2
"ENSG00000179085.7","DPM3",536,1023
"ENSG00000179088.14","C12orf42",1,1
"ENSG00000179091.4","CYC1",7700,8609
"ENSG00000179094.15","PER1",604,91
"ENSG00000179097.5","HTR1F",46,5
"ENSG00000179101.5","AL590139.1",1,NA
"ENSG00000179104.8","TMTC2",1273,694
"ENSG00000179115.10","FARSA",6445,7530
"ENSG00000179119.14","SPTY2D1",656,854
"ENSG00000179131.7","AC073335.1",NA,1
"ENSG00000179133.13","C10orf67",8,6
"ENSG00000179134.15","SAMD4B",785,830
"ENSG00000179141.9","MTUS2-AS1",5,NA
"ENSG00000179144.4","GIMAP7",6,4
"ENSG00000179148.9","ALOXE3",NA,3
"ENSG00000179151.12","EDC3",438,565
"ENSG00000179152.19","TCAIM",401,374
"ENSG00000179163.11","FUCA1",277,574
"ENSG00000179165.10","PXT1",1,NA
"ENSG00000179168.14","GGN",3,4
"ENSG00000179172.9","HNRNPCL1",NA,1
"ENSG00000179178.10","TMEM125",357,444
"ENSG00000179195.15","ZNF664",4772,4624
"ENSG00000179218.13","CALR",20674,25518
"ENSG00000179222.17","MAGED1",890,1863
"ENSG00000179240.9","GVQW3",169,156
"ENSG00000179241.12","LDLRAD3",389,211
"ENSG00000179242.15","CDH4",4,NA
"ENSG00000179262.9","RAD23A",8075,9688
"ENSG00000179271.2","GADD45GIP1",2890,3942
"ENSG00000179277.9","MEIS3P1",21,20
"ENSG00000179284.5","DAND5",5,3
"ENSG00000179292.4","TMEM151A",2,2
"ENSG00000179295.17","PTPN11",2650,3392
"ENSG00000179299.16","NSUN7",120,156
"ENSG00000179304.16","FAM156B",7,2
"ENSG00000179331.2","RAB39A",2,2
"ENSG00000179335.18","CLK3",519,606
"ENSG00000179344.16","HLA-DQB1",104,143
"ENSG00000179348.11","GATA2",68,149
"ENSG00000179361.17","ARID3B",66,113
"ENSG00000179362.14","HMGN2P46",7,3
"ENSG00000179363.6","TMEM31",1,1
"ENSG00000179364.13","PACS2",1628,1196
"ENSG00000179387.9","ELMOD2",242,295
"ENSG00000179388.8","EGR3",61,1
"ENSG00000179397.17","CATSPERE",5,5
"ENSG00000179399.14","GPC5",1,2
"ENSG00000179403.11","VWA1",2865,958
"ENSG00000179406.7","LINC00174",277,239
"ENSG00000179409.10","GEMIN4",318,367
"ENSG00000179431.6","FJX1",430,380
"ENSG00000179454.13","KLHL28",228,271
"ENSG00000179455.8","MKRN3",77,59
"ENSG00000179456.10","ZBTB18",7,31
"ENSG00000179476.7","C14orf28",35,51
"ENSG00000179477.10","ALOX12B",3,9
"ENSG00000179523.4","EIF3J-DT",105,134
"ENSG00000179526.16","SHARPIN",1325,1350
"ENSG00000179528.15","LBX2",16,15
"ENSG00000179532.12","DNHD1",1196,1097
"ENSG00000179542.15","SLITRK4",51,149
"ENSG00000179546.4","HTR1D",1,NA
"ENSG00000179562.2","GCC1",137,226
"ENSG00000179564.3","LSMEM2",29,18
"ENSG00000179583.19","CIITA",864,795
"ENSG00000179588.8","ZFPM1",37,49
"ENSG00000179593.15","ALOX15B",23,14
"ENSG00000179598.5","PLD6",103,163
"ENSG00000179604.9","CDC42EP4",2052,1803
"ENSG00000179611.3","DGKZP1",12,9
"ENSG00000179627.9","ZBTB42",346,243
"ENSG00000179630.10","LACC1",13,94
"ENSG00000179632.9","MAF1",4101,4434
"ENSG00000179639.10","FCER1A",2,NA
"ENSG00000179674.3","ARL14",11,NA
"ENSG00000179698.13","WDR97",265,185
"ENSG00000179715.12","PCED1B",37,27
"ENSG00000179743.4","FLJ37453",48,55
"ENSG00000179750.15","APOBEC3B",252,503
"ENSG00000179761.11","PIPOX",23,17
"ENSG00000179766.19","ATP8B5P",2,4
"ENSG00000179772.7","FOXS1",4,1
"ENSG00000179774.8","ATOH7",2,1
"ENSG00000179776.18","CDH5",68,187
"ENSG00000179796.12","LRRC3B",1,NA
"ENSG00000179799.9","OR7E22P",15,8
"ENSG00000179813.6","FAM216B",29,5
"ENSG00000179818.13","PCBP1-AS1",687,537
"ENSG00000179820.15","MYADM",2442,835
"ENSG00000179832.17","MROH1",5512,4297
"ENSG00000179833.4","SERTAD2",435,799
"ENSG00000179841.8","AKAP5",27,49
"ENSG00000179846.9","NKPD1",10,17
"ENSG00000179855.6","GIPC3",1,NA
"ENSG00000179859.9","RNF227",101,83
"ENSG00000179862.6","CITED4",357,378
"ENSG00000179869.14","ABCA13",162,42
"ENSG00000179886.5","TIGD5",724,643
"ENSG00000179889.18","PDXDC1",1890,2248
"ENSG00000179899.8","PHC1P1",48,23
"ENSG00000179902.12","C1orf194",23,NA
"ENSG00000179909.15","ZNF154",8,11
"ENSG00000179912.20","R3HDM2",731,458
"ENSG00000179913.10","B3GNT3",581,760
"ENSG00000179914.4","ITLN1",23,NA
"ENSG00000179918.18","SEPHS2",459,789
"ENSG00000179921.14","GPBAR1",2,4
"ENSG00000179922.5","ZNF784",166,120
"ENSG00000179930.5","ZNF648",8,10
"ENSG00000179933.5","C14orf119",531,744
"ENSG00000179934.6","CCR8",1,2
"ENSG00000179935.9","LINC00652",NA,3
"ENSG00000179938.12","GOLGA8J",NA,1
"ENSG00000179941.7","BBS10",235,238
"ENSG00000179943.7","FIZ1",164,151
"ENSG00000179950.13","PUF60",4701,5639
"ENSG00000179954.15","SSC5D",6,2
"ENSG00000179958.8","DCTPP1",624,698
"ENSG00000179965.11","ZNF771",60,74
"ENSG00000179967.11","PPP1R14BP3",8,15
"ENSG00000179978.11","AC140134.1",31,23
"ENSG00000179981.10","TSHZ1",446,572
"ENSG00000179988.14","PSTK",28,24
"ENSG00000180008.8","SOCS4",514,839
"ENSG00000180011.6","ZADH2",353,445
"ENSG00000180015.12","AC093909.1",1,NA
"ENSG00000180035.12","ZNF48",165,196
"ENSG00000180044.5","C3orf80",14,2
"ENSG00000180061.9","TMEM150B",1,5
"ENSG00000180066.9","C10orf91",29,390
"ENSG00000180071.19","ANKRD18A",65,28
"ENSG00000180089.5","TMEM86B",9,11
"ENSG00000180096.11","SEPT1",10,9
"ENSG00000180098.9","TRNAU1AP",334,273
"ENSG00000180104.15","EXOC3",1858,1227
"ENSG00000180113.15","TDRD6",60,31
"ENSG00000180139.11","ACTA2-AS1",1,1
"ENSG00000180152.3","XIAPP3",1,NA
"ENSG00000180155.19","LYNX1",792,211
"ENSG00000180176.14","TH",9,1
"ENSG00000180178.10","FAR2P1",1472,1035
"ENSG00000180182.10","MED14",741,743
"ENSG00000180185.11","FAHD1",209,290
"ENSG00000180190.11","TDRP",609,551
"ENSG00000180198.16","RCC1",1902,1743
"ENSG00000180209.11","MYLPF",35,44
"ENSG00000180211.5","FO393411.1",42,20
"ENSG00000180228.12","PRKRA",645,648
"ENSG00000180229.12","HERC2P3",263,365
"ENSG00000180233.10","ZNRF2",340,577
"ENSG00000180245.4","RRH",3,3
"ENSG00000180251.4","SLC9A4",67,203
"ENSG00000180257.13","ZNF816",38,72
"ENSG00000180263.13","FGD6",176,164
"ENSG00000180264.11","ADGRD2",6,2
"ENSG00000180279.6","LINC01869",3,5
"ENSG00000180304.14","OAZ2",1358,2075
"ENSG00000180316.12","PNPLA1",1,1
"ENSG00000180318.3","ALX1",4,3
"ENSG00000180329.13","CCDC43",523,679
"ENSG00000180336.17","MEIOC",4,6
"ENSG00000180340.6","FZD2",198,210
"ENSG00000180346.3","TIGD2",57,58
"ENSG00000180353.10","HCLS1",96,64
"ENSG00000180354.15","MTURN",1272,1021
"ENSG00000180357.9","ZNF609",1642,2088
"ENSG00000180370.10","PAK2",1348,1318
"ENSG00000180376.16","CCDC66",313,413
"ENSG00000180383.3","DEFB124",1,NA
"ENSG00000180385.8","EMC3-AS1",62,123
"ENSG00000180398.12","MCFD2",1180,1077
"ENSG00000180423.4","HARBI1",53,87
"ENSG00000180425.11","C11orf71",220,281
"ENSG00000180432.5","CYP8B1",1,NA
"ENSG00000180438.15","TPRXL",4,17
"ENSG00000180440.3","SERTM1",9,4
"ENSG00000180447.6","GAS1",152,240
"ENSG00000180448.10","ARHGAP45",227,186
"ENSG00000180479.13","ZNF571",22,33
"ENSG00000180481.10","GLIPR1L2",19,13
"ENSG00000180488.15","MIGA1",613,459
"ENSG00000180509.11","KCNE1",25,3
"ENSG00000180525.11","PRR26",1,1
"ENSG00000180530.10","NRIP1",576,333
"ENSG00000180532.10","ZSCAN4",2,NA
"ENSG00000180535.3","BHLHA15",4,8
"ENSG00000180537.12","RNF182",6,35
"ENSG00000180539.7","C9orf139",NA,3
"ENSG00000180543.4","TSPYL5",2,7
"ENSG00000180573.9","HIST1H2AC",1106,1176
"ENSG00000180574.3","EIF2S3B",11,19
"ENSG00000180581.7","SRP9P1",2,8
"ENSG00000180592.16","SKIDA1",2,1
"ENSG00000180596.7","HIST1H2BC",157,237
"ENSG00000180611.6","MB21D2",77,124
"ENSG00000180616.8","SSTR2",NA,10
"ENSG00000180626.9","ZNF594",65,112
"ENSG00000180628.14","PCGF5",355,439
"ENSG00000180638.17","SLC47A2",21,6
"ENSG00000180644.7","PRF1",1,NA
"ENSG00000180660.7","MAB21L1",NA,1
"ENSG00000180667.10","YOD1",156,213
"ENSG00000180673.9","EXOC5P1",2,2
"ENSG00000180694.13","TMEM64",962,735
"ENSG00000180697.8","C3orf22",3,NA
"ENSG00000180712.3","LINC02363",3,9
"ENSG00000180720.7","CHRM4",2,4
"ENSG00000180730.4","SHISA2",NA,2
"ENSG00000180739.13","S1PR5",NA,2
"ENSG00000180747.15","SMG1P3",66,44
"ENSG00000180758.11","GPR157",665,1369
"ENSG00000180764.13","PIPSL",9,14
"ENSG00000180767.9","CHST13",1,2
"ENSG00000180769.8","WDFY3-AS2",15,30
"ENSG00000180773.14","SLC36A4",321,415
"ENSG00000180776.15","ZDHHC20",1078,1804
"ENSG00000180787.5","ZFP3",230,243
"ENSG00000180801.13","ARSJ",260,84
"ENSG00000180806.4","HOXC9",23,25
"ENSG00000180815.14","MAP3K15",19,20
"ENSG00000180817.11","PPA1",2296,1913
"ENSG00000180818.4","HOXC10",105,118
"ENSG00000180822.11","PSMG4",156,209
"ENSG00000180828.2","BHLHE22",1,NA
"ENSG00000180834.7","MAP6D1",19,18
"ENSG00000180855.15","ZNF443",158,406
"ENSG00000180861.9","LINC01559",403,330
"ENSG00000180867.11","PDIA3P1",64,83
"ENSG00000180875.4","GREM2",NA,1
"ENSG00000180879.13","SSR4",2323,2814
"ENSG00000180881.19","CAPS2",47,22
"ENSG00000180884.9","ZNF792",56,117
"ENSG00000180891.12","CUEDC1",1084,551
"ENSG00000180900.18","SCRIB",5606,5368
"ENSG00000180901.10","KCTD2",890,1124
"ENSG00000180902.17","D2HGDH",1342,1185
"ENSG00000180914.10","OXTR",55,68
"ENSG00000180917.17","CMTR2",230,313
"ENSG00000180921.6","FAM83H",5449,5781
"ENSG00000180929.5","GPR62",2,2
"ENSG00000180938.5","ZNF572",113,212
"ENSG00000180953.11","ST20",18,16
"ENSG00000180957.17","PITPNB",984,1128
"ENSG00000180964.16","TCEAL8",431,749
"ENSG00000180979.9","LRRC57",256,368
"ENSG00000180992.6","MRPL14",1117,1581
"ENSG00000180998.11","GPR137C",132,276
"ENSG00000181004.9","BBS12",38,31
"ENSG00000181007.8","ZFP82",88,104
"ENSG00000181016.9","LSMEM1",35,73
"ENSG00000181019.12","NQO1",254,489
"ENSG00000181026.14","AEN",126,178
"ENSG00000181027.10","FKRP",195,141
"ENSG00000181029.8","TRAPPC5",201,348
"ENSG00000181031.15","RPH3AL",65,29
"ENSG00000181035.13","SLC25A42",110,120
"ENSG00000181036.13","FCRL6",2,3
"ENSG00000181038.13","METTL23",295,450
"ENSG00000181045.14","SLC26A11",536,560
"ENSG00000181061.13","HIGD1A",837,1433
"ENSG00000181085.14","MAPK15",4300,856
"ENSG00000181090.20","EHMT1",1332,1327
"ENSG00000181092.9","ADIPOQ",2,NA
"ENSG00000181097.5","BREA2",99,69
"ENSG00000181101.7","SDCCAG3P2",1,NA
"ENSG00000181104.6","F2R",121,148
"ENSG00000181126.13","HLA-V",1,5
"ENSG00000181135.15","ZNF707",635,749
"ENSG00000181143.15","MUC16",32012,15007
"ENSG00000181163.13","NPM1",18500,17664
"ENSG00000181191.11","PJA1",313,504
"ENSG00000181192.11","DHTKD1",345,396
"ENSG00000181215.15","C4orf50",1,1
"ENSG00000181218.5","HIST3H2A",525,448
"ENSG00000181220.16","ZNF746",178,209
"ENSG00000181222.15","POLR2A",4045,6115
"ENSG00000181227.3","DLSTP1",4,4
"ENSG00000181234.9","TMEM132C",52,48
"ENSG00000181240.13","SLC25A41",33,42
"ENSG00000181264.8","TMEM136",141,66
"ENSG00000181274.6","FRAT2",267,282
"ENSG00000181284.2","TMEM102",332,341
"ENSG00000181315.10","ZNF322",86,114
"ENSG00000181322.13","NME9",26,16
"ENSG00000181333.11","HEPHL1",NA,4
"ENSG00000181350.11","LRRC75A",104,73
"ENSG00000181355.21","OFCC1",4,NA
"ENSG00000181359.5","HSP90AA6P",1,2
"ENSG00000181374.7","CCL13",NA,352
"ENSG00000181378.13","CFAP65",3,NA
"ENSG00000181381.13","DDX60L",68,39
"ENSG00000181392.15","SYNE4",149,244
"ENSG00000181396.12","OGFOD3",911,785
"ENSG00000181404.16","WASHC1",241,181
"ENSG00000181409.12","AATK",10,12
"ENSG00000181418.7","DDN",4,7
"ENSG00000181444.12","ZNF467",209,336
"ENSG00000181449.3","SOX2",18,110
"ENSG00000181450.17","ZNF678",137,279
"ENSG00000181458.10","TMEM45A",143,57
"ENSG00000181467.4","RAP2B",620,855
"ENSG00000181472.4","ZBTB2",165,199
"ENSG00000181481.13","RNF135",116,166
"ENSG00000181513.14","ACBD4",357,287
"ENSG00000181523.12","SGSH",755,749
"ENSG00000181524.6","RPL24P4",54,43
"ENSG00000181544.14","FANCB",23,63
"ENSG00000181555.20","SETD2",1679,2008
"ENSG00000181577.15","C6orf223",4462,6443
"ENSG00000181585.4","TMIE",16,5
"ENSG00000181588.16","MEX3D",227,363
"ENSG00000181610.12","MRPS23",889,1310
"ENSG00000181617.5","FDCSP",1,NA
"ENSG00000181619.11","GPR135",90,46
"ENSG00000181625.17","SLX1B",1,NA
"ENSG00000181631.6","P2RY13",1,2
"ENSG00000181634.7","TNFSF15",104,187
"ENSG00000181638.17","ZFP41",273,326
"ENSG00000181649.6","PHLDA2",391,486
"ENSG00000181652.19","ATG9B",38,16
"ENSG00000181656.6","GPR88",2,NA
"ENSG00000181666.17","HKR1",240,224
"ENSG00000181690.7","PLAG1",6,8
"ENSG00000181704.11","YIPF6",1085,1342
"ENSG00000181722.16","ZBTB20",6,7
"ENSG00000181744.8","C3orf58",665,675
"ENSG00000181751.9","C5orf30",641,424
"ENSG00000181754.6","AMIGO1",97,118
"ENSG00000181773.6","GPR3",36,105
"ENSG00000181778.4","TMEM252",2,NA
"ENSG00000181788.3","SIAH2",302,451
"ENSG00000181789.14","COPG1",2420,3387
"ENSG00000181790.11","ADGRB1",52,8
"ENSG00000181798.2","LINC00471",17,33
"ENSG00000181804.14","SLC9A9",2,19
"ENSG00000181817.5","LSM10",425,818
"ENSG00000181819.14","KCTD9P2",1,NA
"ENSG00000181826.9","RELL1",65,140
"ENSG00000181827.14","RFX7",1017,958
"ENSG00000181830.8","SLC35C1",643,654
"ENSG00000181852.17","RNF41",800,1019
"ENSG00000181856.14","SLC2A4",22,19
"ENSG00000181873.12","IBA57",272,274
"ENSG00000181885.18","CLDN7",5185,4497
"ENSG00000181894.14","ZNF329",46,43
"ENSG00000181896.11","ZNF101",133,303
"ENSG00000181904.8","C5orf24",1372,1450
"ENSG00000181908.5","AP003774.1",NA,1
"ENSG00000181915.4","ADO",192,274
"ENSG00000181924.6","COA4",1398,1654
"ENSG00000181929.12","PRKAG1",815,981
"ENSG00000181938.13","GINS3",93,170
"ENSG00000181982.18","CCDC149",248,256
"ENSG00000181991.15","MRPS11",194,337
"ENSG00000182004.12","SNRPE",1076,1600
"ENSG00000182010.10","RTKN2",119,230
"ENSG00000182013.17","PNMA8A",241,235
"ENSG00000182022.17","CHST15",495,278
"ENSG00000182040.8","USH1G",NA,1
"ENSG00000182048.11","TRPC2",NA,4
"ENSG00000182050.13","MGAT4C",1,NA
"ENSG00000182054.9","IDH2",660,690
"ENSG00000182057.4","OGFRP1",4,3
"ENSG00000182083.7","OR6B2",2,NA
"ENSG00000182087.13","TMEM259",1326,1270
"ENSG00000182093.15","WRB",287,342
"ENSG00000182095.14","TNRC18",999,987
"ENSG00000182103.4","FAM181B",4,8
"ENSG00000182107.6","TMEM30B",90,122
"ENSG00000182108.10","DEXI",193,205
"ENSG00000182117.5","NOP10",720,1568
"ENSG00000182118.7","FAM89A",35,96
"ENSG00000182132.13","KCNIP1",30,NA
"ENSG00000182134.15","TDRKH",248,477
"ENSG00000182141.10","ZNF708",128,131
"ENSG00000182149.20","IST1",1037,1092
"ENSG00000182150.15","ERCC6L2",180,235
"ENSG00000182154.7","MRPL41",772,1089
"ENSG00000182158.14","CREB3L2",272,515
"ENSG00000182165.17","TP53TG1",47,46
"ENSG00000182168.14","UNC5C",5,3
"ENSG00000182170.3","MRGPRG",1,NA
"ENSG00000182173.12","TSEN54",450,494
"ENSG00000182175.14","RGMA",55,24
"ENSG00000182179.12","UBA7",638,339
"ENSG00000182180.13","MRPS16",696,1018
"ENSG00000182185.18","RAD51B",56,90
"ENSG00000182195.7","LDOC1",1045,1032
"ENSG00000182196.13","ARL6IP4",96,106
"ENSG00000182197.11","EXT1",1319,1235
"ENSG00000182199.10","SHMT2",5683,5620
"ENSG00000182208.13","MOB2",519,545
"ENSG00000182218.9","HHIPL1",6,3
"ENSG00000182220.14","ATP6AP2",1534,2056
"ENSG00000182224.11","CYB5D1",88,55
"ENSG00000182230.12","FAM153B",1,NA
"ENSG00000182240.15","BACE2",1038,853
"ENSG00000182247.9","UBE2E2",596,848
"ENSG00000182253.14","SYNM",35,87
"ENSG00000182255.6","KCNA4",2,NA
"ENSG00000182256.12","GABRG3",26,32
"ENSG00000182257.7","PRR34",NA,2
"ENSG00000182263.13","FIGN",180,326
"ENSG00000182264.8","IZUMO1",1,NA
"ENSG00000182272.11","B4GALNT4",2385,468
"ENSG00000182287.14","AP1S2",240,706
"ENSG00000182307.13","C8orf33",3092,3353
"ENSG00000182308.6","DCAF4L1",34,69
"ENSG00000182310.14","SPACA6",208,239
"ENSG00000182318.5","ZSCAN22",52,93
"ENSG00000182324.6","KCNJ14",26,28
"ENSG00000182325.10","FBXL6",1142,1354
"ENSG00000182326.14","C1S",197,169
"ENSG00000182333.14","LIPF",1,NA
"ENSG00000182359.14","KBTBD3",103,234
"ENSG00000182362.13","YBEY",441,347
"ENSG00000182372.9","CLN8",703,655
"ENSG00000182376.2","AC138028.1",NA,2
"ENSG00000182379.9","NXPH4",818,45
"ENSG00000182389.19","CACNB4",19,9
"ENSG00000182400.14","TRAPPC6B",436,463
"ENSG00000182405.5","PGBD4",58,85
"ENSG00000182446.13","NPLOC4",1543,2027
"ENSG00000182447.4","OTOL1",2,NA
"ENSG00000182450.12","KCNK4",1,1
"ENSG00000182459.4","TEX19",3,2
"ENSG00000182463.15","TSHZ2",116,204
"ENSG00000182472.8","CAPN12",63,102
"ENSG00000182473.21","EXOC7",2698,2561
"ENSG00000182481.8","KPNA2",1257,6520
"ENSG00000182487.12","NCF1B",1,NA
"ENSG00000182489.8","XKRX",27,4
"ENSG00000182492.15","BGN",190,8
"ENSG00000182504.10","CEP97",263,424
"ENSG00000182508.13","LHFPL1",3,NA
"ENSG00000182511.11","FES",57,41
"ENSG00000182512.4","GLRX5",769,1063
"ENSG00000182518.13","FAM104B",190,203
"ENSG00000182534.13","MXRA7",1618,1372
"ENSG00000182541.17","LIMK2",2398,2256
"ENSG00000182544.8","MFSD5",253,324
"ENSG00000182545.6","RNASE10",NA,2
"ENSG00000182551.13","ADI1",2124,2592
"ENSG00000182552.14","RWDD4",191,181
"ENSG00000182557.7","SPNS3",16,12
"ENSG00000182568.16","SATB1",294,216
"ENSG00000182575.7","NXPH3",21,31
"ENSG00000182578.13","CSF1R",234,77
"ENSG00000182580.2","EPHB3",239,37
"ENSG00000182584.4","ACTL10",43,47
"ENSG00000182585.9","EPGN",5,NA
"ENSG00000182586.8","LINC00334",1,1
"ENSG00000182600.9","SNORC",162,98
"ENSG00000182606.14","TRAK1",1123,1172
"ENSG00000182612.10","TSPAN10",99,91
"ENSG00000182613.2","OR2V2",1,1
"ENSG00000182621.17","PLCB1",184,172
"ENSG00000182625.3","AC091046.1",1,NA
"ENSG00000182628.12","SKA2",956,2285
"ENSG00000182636.6","NDN",8,3
"ENSG00000182648.11","LINC01006",3,3
"ENSG00000182667.14","NTM",NA,1
"ENSG00000182670.13","TTC3",3748,3410
"ENSG00000182674.5","KCNB2",1,NA
"ENSG00000182676.4","PPP1R27",2,NA
"ENSG00000182685.7","BRICD5",50,56
"ENSG00000182687.3","GALR2",1,1
"ENSG00000182700.4","IGIP",142,164
"ENSG00000182704.7","TSKU",925,1062
"ENSG00000182712.15","CMC4",2,1
"ENSG00000182718.16","ANXA2",12289,23875
"ENSG00000182732.17","RGS6",6,7
"ENSG00000182742.5","HOXB4",25,80
"ENSG00000182749.5","PAQR7",576,181
"ENSG00000182752.9","PAPPA",8,9
"ENSG00000182759.3","MAFA",NA,1
"ENSG00000182768.8","NGRN",262,407
"ENSG00000182771.18","GRID1",1,NA
"ENSG00000182774.12","RPS17",5455,4647
"ENSG00000182782.7","HCAR2",23,1
"ENSG00000182791.4","CCDC87",4,6
"ENSG00000182795.12","C1orf116",612,244
"ENSG00000182796.14","TMEM198B",565,633
"ENSG00000182809.10","CRIP2",3969,870
"ENSG00000182810.6","DDX28",94,125
"ENSG00000182814.7","FUNDC2P2",NA,1
"ENSG00000182827.8","ACBD3",1303,1850
"ENSG00000182831.11","C16orf72",343,471
"ENSG00000182836.9","PLCXD3",2,3
"ENSG00000182841.12","RRP7BP",527,419
"ENSG00000182853.11","VMO1",6,3
"ENSG00000182858.13","ALG12",193,208
"ENSG00000182866.16","LCK",5,15
"ENSG00000182870.12","GALNT9",3,1
"ENSG00000182871.14","COL18A1",15181,8141
"ENSG00000182872.15","RBM10",1248,1252
"ENSG00000182873.5","PRKCZ-AS1",9,11
"ENSG00000182890.4","GLUD2",12,25
"ENSG00000182899.16","RPL35A",12145,9589
"ENSG00000182902.13","SLC25A18",1,3
"ENSG00000182903.15","ZNF721",436,760
"ENSG00000182912.6","TSPEAR-AS2",NA,1
"ENSG00000182916.7","TCEAL7",7,1
"ENSG00000182919.14","C11orf54",659,787
"ENSG00000182923.17","CEP63",414,401
"ENSG00000182934.11","SRPRA",1038,1097
"ENSG00000182944.17","EWSR1",3341,4202
"ENSG00000182950.2","ODF3L1",2,1
"ENSG00000182952.4","HMGN4",197,121
"ENSG00000182957.15","SPATA13",275,129
"ENSG00000182963.9","GJC1",29,151
"ENSG00000182973.18","CNOT10",517,560
"ENSG00000182979.17","MTA1",2159,1317
"ENSG00000182983.14","ZNF662",113,28
"ENSG00000182985.17","CADM1",1511,3074
"ENSG00000182986.13","ZNF320",24,35
"ENSG00000182993.4","C12orf60",8,24
"ENSG00000183010.16","PYCR1",959,1170
"ENSG00000183011.13","NAA38",477,651
"ENSG00000183018.8","SPNS2",126,330
"ENSG00000183019.7","MCEMP1",NA,1
"ENSG00000183020.13","AP2A2",999,1043
"ENSG00000183022.5","TPM3P8",1,5
"ENSG00000183023.18","SLC8A1",156,82
"ENSG00000183032.11","SLC25A21",14,7
"ENSG00000183036.10","PCP4",4,NA
"ENSG00000183044.11","ABAT",82,40
"ENSG00000183048.11","SLC25A10",330,528
"ENSG00000183049.12","CAMK1D",101,19
"ENSG00000183054.11","RGPD6",5,1
"ENSG00000183055.5","FAM133CP",1,NA
"ENSG00000183060.15","LYSMD4",23,54
"ENSG00000183067.5","IGSF5",2,NA
"ENSG00000183072.9","NKX2-5",30,15
"ENSG00000183077.15","AFMID",346,379
"ENSG00000183087.14","GAS6",3289,1738
"ENSG00000183090.5","FREM3",1,NA
"ENSG00000183091.19","NEB",61,10
"ENSG00000183092.16","BEGAIN",22,4
"ENSG00000183098.10","GPC6",57,12
"ENSG00000183111.11","ARHGEF37",250,349
"ENSG00000183128.7","CALHM3",14,4
"ENSG00000183134.4","PTGDR2",6,16
"ENSG00000183137.14","CEP57L1",50,122
"ENSG00000183145.8","RIPPLY3",17,32
