"ensembl_gene_rec","gene_name","d0_rc","d6_rc"
"ENSG00000187942.11","LDLRAD2",412,436
"ENSG00000187944.2","C2orf66",NA,2
"ENSG00000187950.8","OVCH1",33,3
"ENSG00000187951.11","AC091057.1",116,289
"ENSG00000187952.9","HS6ST1P1",2,3
"ENSG00000187953.10","PMS2CL",361,235
"ENSG00000187954.12","CYHR1",1224,1105
"ENSG00000187955.11","COL14A1",5,4
"ENSG00000187957.7","DNER",7,33
"ENSG00000187959.9","CPSF4L",1,3
"ENSG00000187961.13","KLHL17",153,240
"ENSG00000187984.12","ANKRD19P",1,2
"ENSG00000187987.9","ZSCAN23",19,2
"ENSG00000187994.13","RINL",117,75
"ENSG00000187997.11","C17orf99",1,NA
"ENSG00000187999.4","HNRNPA1P61",2,1
"ENSG00000188000.4","OR7D2",2,2
"ENSG00000188001.9","TPRG1",84,96
"ENSG00000188002.10","AC026412.1",212,155
"ENSG00000188010.13","MORN2",262,160
"ENSG00000188013.6","MEIS3P2",15,14
"ENSG00000188015.9","S100A3",35,70
"ENSG00000188021.8","UBQLN2",385,396
"ENSG00000188026.12","RILPL1",380,339
"ENSG00000188032.9","C19orf67",NA,1
"ENSG00000188033.9","ZNF490",21,27
"ENSG00000188037.11","CLCN1",1,2
"ENSG00000188039.14","NWD1",NA,2
"ENSG00000188042.7","ARL4C",7724,1943
"ENSG00000188050.2","RNF133",NA,1
"ENSG00000188051.6","TMEM221",16,5
"ENSG00000188056.11","TREML4",NA,1
"ENSG00000188060.7","RAB42",50,78
"ENSG00000188064.9","WNT7B",344,267
"ENSG00000188070.9","C11orf95",656,491
"ENSG00000188092.14","GPR89B",273,197
"ENSG00000188095.5","MESP2",2,7
"ENSG00000188100.8","FAM25A",NA,1
"ENSG00000188107.14","EYS",6,3
"ENSG00000188112.8","C6orf132",2135,1454
"ENSG00000188130.13","MAPK12",134,337
"ENSG00000188133.5","TMEM215",1,NA
"ENSG00000188152.12","NUTM2G",1,NA
"ENSG00000188153.13","COL4A5",219,194
"ENSG00000188157.14","AGRN",11439,8594
"ENSG00000188158.15","NHS",13,13
"ENSG00000188162.10","OTOG",32,2
"ENSG00000188167.8","TMPPE",51,29
"ENSG00000188171.15","ZNF626",402,518
"ENSG00000188176.11","SMTNL2",10,NA
"ENSG00000188177.13","ZC3H6",215,306
"ENSG00000188185.11","LINC00265",300,158
"ENSG00000188186.10","LAMTOR4",601,551
"ENSG00000188191.14","PRKAR1B",456,308
"ENSG00000188199.10","NUTM2B",4,2
"ENSG00000188211.8","NCR3LG1",99,170
"ENSG00000188215.9","DCUN1D3",392,393
"ENSG00000188219.14","POTEE",81,22
"ENSG00000188227.12","ZNF793",317,263
"ENSG00000188229.5","TUBB4B",2399,3427
"ENSG00000188234.13","AGAP4",274,190
"ENSG00000188243.12","COMMD6",509,363
"ENSG00000188257.11","PLA2G2A",7,NA
"ENSG00000188263.10","IL17REL",NA,2
"ENSG00000188266.13","HYKK",18,39
"ENSG00000188277.9","C15orf62",176,156
"ENSG00000188282.12","RUFY4",11,17
"ENSG00000188283.11","ZNF383",201,162
"ENSG00000188290.10","HES4",662,447
"ENSG00000188293.5","IGFL1",2,NA
"ENSG00000188295.14","ZNF669",198,177
"ENSG00000188305.5","PEAK3",NA,2
"ENSG00000188306.6","LRRIQ4",27,13
"ENSG00000188312.13","CENPP",79,117
"ENSG00000188313.12","PLSCR1",608,709
"ENSG00000188315.7","C3orf62",70,93
"ENSG00000188316.13","ENO4",10,1
"ENSG00000188321.13","ZNF559",353,136
"ENSG00000188322.4","SBK1",1216,480
"ENSG00000188338.14","SLC38A3",6,11
"ENSG00000188342.11","GTF2F2",435,477
"ENSG00000188343.12","FAM92A",187,160
"ENSG00000188352.12","FOCAD",614,801
"ENSG00000188368.9","PRR19",22,36
"ENSG00000188372.14","ZP3",49,41
"ENSG00000188373.4","C10orf99",27,5
"ENSG00000188375.4","H3F3C",12,2
"ENSG00000188385.11","JAKMIP3",NA,4
"ENSG00000188388.10","GOLGA6L3",12,10
"ENSG00000188389.10","PDCD1",6,1
"ENSG00000188396.3","TCTEX1D4",6,6
"ENSG00000188404.8","SELL",7,10
"ENSG00000188419.13","CHM",431,692
"ENSG00000188428.19","BLOC1S5",249,283
"ENSG00000188451.8","SRP72P2",NA,1
"ENSG00000188452.13","CERKL",10,1
"ENSG00000188459.4","WASF4P",2,1
"ENSG00000188460.4","ACTBP11",NA,2
"ENSG00000188467.10","SLC24A5",21,31
"ENSG00000188483.7","IER5L",1219,1025
"ENSG00000188486.3","H2AFX",680,1160
"ENSG00000188487.11","INSC",3,NA
"ENSG00000188488.13","SERPINA5",56,201
"ENSG00000188493.14","C19orf54",198,358
"ENSG00000188501.11","LCTL",NA,2
"ENSG00000188505.4","NCCRP1",95,88
"ENSG00000188508.10","KRTDAP",1,2
"ENSG00000188511.12","C22orf34",2,2
"ENSG00000188517.15","COL25A1",97,213
"ENSG00000188522.14","FAM83G",642,723
"ENSG00000188523.8","CFAP77",19,5
"ENSG00000188525.3","AC010969.1",1,1
"ENSG00000188529.14","SRSF10",2654,1929
"ENSG00000188536.13","HBA2",22,NA
"ENSG00000188542.9","DUSP28",81,73
"ENSG00000188549.12","CCDC9B",1159,1578
"ENSG00000188554.13","NBR1",1815,1363
"ENSG00000188559.14","RALGAPA2",1871,1929
"ENSG00000188566.13","NDOR1",152,219
"ENSG00000188573.7","FBLL1",5,NA
"ENSG00000188580.14","NKAIN2",14,2
"ENSG00000188596.10","CFAP54",137,41
"ENSG00000188599.17","NPIPP1",93,36
"ENSG00000188603.19","CLN3",93,95
"ENSG00000188610.12","FAM72B",39,124
"ENSG00000188611.14","ASAH2",26,32
"ENSG00000188612.11","SUMO2",4579,4761
"ENSG00000188613.6","NANOS1",165,83
"ENSG00000188629.12","ZNF177",5,NA
"ENSG00000188636.3","RTL6",857,510
"ENSG00000188641.13","DPYD",23,29
"ENSG00000188643.10","S100A16",3499,8997
"ENSG00000188647.12","PTAR1",709,636
"ENSG00000188649.13","CC2D2B",1,NA
"ENSG00000188659.9","SAXO2",10,15
"ENSG00000188660.3","LINC00319",3,4
"ENSG00000188672.18","RHCE",7,19
"ENSG00000188676.13","IDO2",NA,1
"ENSG00000188677.14","PARVB",79,124
"ENSG00000188681.11","TEKT4P2",NA,1
"ENSG00000188687.17","SLC4A5",59,57
"ENSG00000188690.13","UROS",431,670
"ENSG00000188691.5","OR56A5",1,3
"ENSG00000188693.7","CYP51A1-AS1",1,1
"ENSG00000188706.12","ZDHHC9",656,674
"ENSG00000188707.5","ZBED6CL",147,122
"ENSG00000188710.2","QRFP",NA,4
"ENSG00000188725.7","SMIM15",972,911
"ENSG00000188730.4","VWC2",3,NA
"ENSG00000188732.10","FAM221A",296,355
"ENSG00000188735.12","TMEM120B",1124,1204
"ENSG00000188738.14","FSIP2",4,NA
"ENSG00000188739.14","RBM34",62,39
"ENSG00000188747.8","NOXA1",273,314
"ENSG00000188760.10","TMEM198",90,83
"ENSG00000188761.12","BCL2L15",14,11
"ENSG00000188763.4","FZD9",6,9
"ENSG00000188765.7","TMSB4XP2",NA,3
"ENSG00000188766.12","SPRED3",150,143
"ENSG00000188771.4","PLET1",1,NA
"ENSG00000188779.10","SKOR1",5,3
"ENSG00000188782.8","CATSPER4",NA,1
"ENSG00000188783.5","PRELP",29,1
"ENSG00000188785.11","ZNF548",296,166
"ENSG00000188786.9","MTF1",479,516
"ENSG00000188803.14","SHISA6",1,NA
"ENSG00000188807.12","TMEM201",313,260
"ENSG00000188811.13","NHLRC3",832,1584
"ENSG00000188817.7","SNTN",3,2
"ENSG00000188818.12","ZDHHC11",114,112
"ENSG00000188820.12","CALHM6",4,4
"ENSG00000188822.7","CNR2",3,NA
"ENSG00000188825.13","LINC00910",56,38
"ENSG00000188827.10","SLX4",380,398
"ENSG00000188833.9","ENTPD8",25,28
"ENSG00000188846.13","RPL14",2947,2379
"ENSG00000188848.15","BEND4",9,1
"ENSG00000188856.6","RPSAP47",NA,1
"ENSG00000188859.6","FAM78B",1,NA
"ENSG00000188868.13","ZNF563",21,33
"ENSG00000188869.12","TMC3",11,NA
"ENSG00000188873.4","RPL10AP2",4,2
"ENSG00000188878.19","FBF1",178,200
"ENSG00000188883.4","KLRG2",50,85
"ENSG00000188886.3","ASTL",4,1
"ENSG00000188895.11","MSL1",1736,1774
"ENSG00000188897.9","AC099489.1",61,137
"ENSG00000188906.15","LRRK2",9,11
"ENSG00000188910.7","GJB3",420,251
"ENSG00000188917.14","TRMT2B",194,211
"ENSG00000188921.13","HACD4",171,91
"ENSG00000188931.3","CFAP126",145,18
"ENSG00000188933.15","USP32P1",12,8
"ENSG00000188938.16","FAM120AOS",611,520
"ENSG00000188958.9","UTS2B",4,1
"ENSG00000188959.9","C9orf152",8,3
"ENSG00000188976.10","NOC2L",1409,1352
"ENSG00000188981.10","MSANTD1",23,26
"ENSG00000188984.11","AADACL3",1,2
"ENSG00000188985.6","DHFRP1",3,1
"ENSG00000188986.6","NELFB",730,848
"ENSG00000188993.3","LRRC66",7,1
"ENSG00000188994.12","ZNF292",1629,1543
"ENSG00000188996.4","HUS1B",NA,1
"ENSG00000188997.7","KCTD21",171,195
"ENSG00000189001.10","SBSN",5,3
"ENSG00000189007.15","ADAT2",170,120
"ENSG00000189014.7","SHLD2P3",1,4
"ENSG00000189030.9","VHLL",1,1
"ENSG00000189042.13","ZNF567",186,202
"ENSG00000189043.9","NDUFA4",1936,2337
"ENSG00000189045.13","ANKDD1B",4,1
"ENSG00000189046.10","ALKBH2",411,269
"ENSG00000189050.15","RNFT1",173,238
"ENSG00000189051.5","RNF222",9,5
"ENSG00000189056.13","RELN",165,16
"ENSG00000189057.10","FAM111B",83,216
"ENSG00000189058.8","APOD",2,3
"ENSG00000189060.5","H1F0",5409,4903
"ENSG00000189067.12","LITAF",2138,1897
"ENSG00000189077.10","TMEM120A",457,555
"ENSG00000189079.15","ARID2",1030,744
"ENSG00000189089.5","RIMKLBP1",NA,1
"ENSG00000189091.12","SF3B3",2064,2293
"ENSG00000189108.12","IL1RAPL2",NA,1
"ENSG00000189114.6","BLOC1S3",207,297
"ENSG00000189120.4","SP6",90,132
"ENSG00000189127.7","ANKRD34B",8,3
"ENSG00000189129.13","PLAC9",9,NA
"ENSG00000189134.3","NKAPL",2,NA
"ENSG00000189136.9","UBE2Q2P1",60,38
"ENSG00000189143.9","CLDN4",14793,11723
"ENSG00000189144.13","ZNF573",56,23
"ENSG00000189149.12","CRYM-AS1",7,2
"ENSG00000189157.13","FAM47E",123,42
"ENSG00000189159.15","JPT1",1434,2205
"ENSG00000189164.14","ZNF527",88,64
"ENSG00000189166.6","TNRC18P3",1,1
"ENSG00000189167.11","ZAR1L",1,NA
"ENSG00000189171.14","S100A13",1428,2166
"ENSG00000189180.15","ZNF33A",2720,1415
"ENSG00000189184.11","PCDH18",38,6
"ENSG00000189190.10","ZNF600",453,253
"ENSG00000189195.12","BTBD8",193,166
"ENSG00000189196.4","LINC00994",1,NA
"ENSG00000189221.9","MAOA",18,57
"ENSG00000189223.14","PAX8-AS1",122,247
"ENSG00000189227.5","C15orf61",51,64
"ENSG00000189229.10","AC069277.1",3,NA
"ENSG00000189233.11","NUGGC",NA,3
"ENSG00000189241.6","TSPYL1",1229,1348
"ENSG00000189266.12","PNRC2",1541,1292
"ENSG00000189280.3","GJB5",5,1
"ENSG00000189283.9","FHIT",47,46
"ENSG00000189292.15","ALKAL2",46,19
"ENSG00000189295.13","ANKRD62P1-PARP4P3",NA,1
"ENSG00000189298.13","ZKSCAN3",149,199
"ENSG00000189306.10","RRP7A",786,747
"ENSG00000189308.10","LIN54",261,491
"ENSG00000189316.3","AC073349.1",1,2
"ENSG00000189319.13","FAM53B",896,700
"ENSG00000189320.8","FAM180A",4,7
"ENSG00000189325.6","C6orf222",2,1
"ENSG00000189334.8","S100A14",1636,7509
"ENSG00000189337.16","KAZN",2013,1141
"ENSG00000189339.11","SLC35E2B",2136,1722
"ENSG00000189343.7","RPS2P46",87,82
"ENSG00000189350.12","TOGARAM2",47,8
"ENSG00000189362.11","NEMP2",412,248
"ENSG00000189366.9","ALG1L",34,15
"ENSG00000189369.8","GSPT2",3,2
"ENSG00000189375.10","TBC1D28",2,3
"ENSG00000189376.11","C8orf76",175,210
"ENSG00000189377.8","CXCL17",166,17
"ENSG00000189403.14","HMGB1",6781,7136
"ENSG00000189409.13","MMP23B",10,5
"ENSG00000189410.11","SH2D5",40,223
"ENSG00000189419.7","SPATA41",1,3
"ENSG00000189420.8","ZFP92",230,34
"ENSG00000189423.12","USP32P3",118,43
"ENSG00000189431.7","RASSF10",148,60
"ENSG00000189433.5","GJB4",39,9
"ENSG00000196071.5","OR2L13",1,NA
"ENSG00000196072.11","BLOC1S2",364,615
"ENSG00000196074.12","SYCP2",279,370
"ENSG00000196081.9","ZNF724",24,62
"ENSG00000196083.9","IL1RAP",4262,860
"ENSG00000196091.13","MYBPC1",1,NA
"ENSG00000196096.3","AC079610.1",1,3
"ENSG00000196104.10","SPOCK3",19,NA
"ENSG00000196110.7","ZNF699",90,42
"ENSG00000196114.3","AL031577.1",1,NA
"ENSG00000196116.7","TDRD7",283,287
"ENSG00000196118.11","CCDC189",158,106
"ENSG00000196123.12","KIAA0895L",967,531
"ENSG00000196126.11","HLA-DRB1",247,204
"ENSG00000196132.12","MYT1",446,317
"ENSG00000196136.17","SERPINA3",1,3
"ENSG00000196139.13","AKR1C3",57,109
"ENSG00000196141.13","SPATS2L",1247,1068
"ENSG00000196143.4","OR11H13P",4,2
"ENSG00000196150.13","ZNF250",299,277
"ENSG00000196151.10","WDSUB1",278,275
"ENSG00000196152.10","ZNF79",71,54
"ENSG00000196154.11","S100A4",5850,12242
"ENSG00000196155.12","PLEKHG4",988,815
"ENSG00000196159.11","FAT4",88,3
"ENSG00000196167.9","COLCA1",1,3
"ENSG00000196169.14","KIF19",11,3
"ENSG00000196172.9","ZNF681",126,141
"ENSG00000196177.12","ACADSB",290,244
"ENSG00000196182.10","STK40",1060,1504
"ENSG00000196183.5","RPS2P4",4,3
"ENSG00000196187.11","TMEM63A",1089,1254
"ENSG00000196188.10","CTSE",3,6
"ENSG00000196189.12","SEMA4A",409,297
"ENSG00000196196.2","HRCT1",2,NA
"ENSG00000196199.13","MPHOSPH8",752,691
"ENSG00000196204.11","RNF216P1",241,278
"ENSG00000196205.8","EEF1A1P5",651,560
"ENSG00000196208.13","GREB1",554,321
"ENSG00000196209.12","SIRPB2",10,16
"ENSG00000196214.10","ZNF766",606,364
"ENSG00000196218.12","RYR1",144,132
"ENSG00000196220.15","SRGAP3",688,540
"ENSG00000196227.10","FAM217B",541,512
"ENSG00000196230.12","TUBB",12167,14066
"ENSG00000196233.13","LCOR",1422,1164
"ENSG00000196235.13","SUPT5H",3170,2789
"ENSG00000196236.12","XPNPEP3",314,315
"ENSG00000196243.5","LINC00615",NA,4
"ENSG00000196247.11","ZNF107",330,425
"ENSG00000196262.13","PPIA",7150,9186
"ENSG00000196263.7","ZNF471",267,143
"ENSG00000196267.12","ZNF836",113,88
"ENSG00000196268.11","ZNF493",320,210
"ENSG00000196275.13","GTF2IRD2",169,82
"ENSG00000196277.15","GRM7",3,NA
"ENSG00000196284.15","SUPT3H",114,87
"ENSG00000196289.7","BECN2",1,NA
"ENSG00000196290.14","NIF3L1",521,591
"ENSG00000196295.11","GARS-DT",735,410
"ENSG00000196296.13","ATP2A1",45,49
"ENSG00000196305.17","IARS",1882,3248
"ENSG00000196312.13","MFSD14C",766,900
"ENSG00000196313.11","POM121",1225,1227
"ENSG00000196323.13","ZBTB44",969,363
"ENSG00000196329.11","GIMAP5",1,NA
"ENSG00000196335.12","STK31",69,33
"ENSG00000196337.11","CGB7",4,1
"ENSG00000196338.12","NLGN3",1,5
"ENSG00000196345.12","ZKSCAN7",113,56
"ENSG00000196350.8","ZNF729",31,67
"ENSG00000196352.15","CD55",4908,4147
"ENSG00000196353.11","CPNE4",1,4
"ENSG00000196357.11","ZNF565",53,51
"ENSG00000196358.10","NTNG2",3,1
"ENSG00000196361.9","ELAVL3",8,1
"ENSG00000196363.9","WDR5",780,874
"ENSG00000196364.9","PRSS29P",1,NA
"ENSG00000196365.11","LONP1",2055,3000
"ENSG00000196366.3","C9orf163",14,19
"ENSG00000196367.13","TRRAP",2037,1457
"ENSG00000196368.4","NUDT11",NA,1
"ENSG00000196369.11","SRGAP2B",246,196
"ENSG00000196371.3","FUT4",77,76
"ENSG00000196372.12","ASB13",241,332
"ENSG00000196376.10","SLC35F1",5,7
"ENSG00000196378.11","ZNF34",72,56
"ENSG00000196381.10","ZNF781",3,1
"ENSG00000196387.9","ZNF140",640,399
"ENSG00000196388.8","INCA1",4,4
"ENSG00000196391.10","ZNF774",162,138
"ENSG00000196396.9","PTPN1",1495,1578
"ENSG00000196405.12","EVL",940,443
"ENSG00000196408.11","NOXO1",36,191
"ENSG00000196411.9","EPHB4",1235,1187
"ENSG00000196417.12","ZNF765",289,273
"ENSG00000196418.12","ZNF124",127,92
"ENSG00000196419.12","XRCC6",2235,2796
"ENSG00000196420.7","S100A5",26,30
"ENSG00000196421.8","C20orf204",675,568
"ENSG00000196422.10","PPP1R26",916,858
"ENSG00000196428.12","TSC22D2",666,543
"ENSG00000196436.8","NPIPB15",39,28
"ENSG00000196437.10","ZNF569",94,91
"ENSG00000196440.11","ARMCX4",252,119
"ENSG00000196449.3","YRDC",423,347
"ENSG00000196453.7","ZNF777",319,345
"ENSG00000196455.7","PIK3R4",418,421
"ENSG00000196456.11","ZNF775",92,44
"ENSG00000196458.10","ZNF605",821,646
"ENSG00000196459.13","TRAPPC2",185,141
"ENSG00000196460.13","RFX8",3,1
"ENSG00000196465.10","MYL6B",844,1121
"ENSG00000196466.10","ZNF799",58,63
"ENSG00000196470.11","SIAH1",586,347
"ENSG00000196476.11","C20orf96",750,482
"ENSG00000196482.16","ESRRG",63,38
"ENSG00000196497.16","IPO4",185,95
"ENSG00000196498.13","NCOR2",5111,3986
"ENSG00000196502.11","SULT1A1",343,1102
"ENSG00000196503.4","ARL9",6,1
"ENSG00000196504.16","PRPF40A",2950,2639
"ENSG00000196505.10","GDAP2",282,425
"ENSG00000196507.10","TCEAL3",144,144
"ENSG00000196510.12","ANAPC7",1077,1414
"ENSG00000196511.14","TPK1",47,72
"ENSG00000196517.11","SLC6A9",184,316
"ENSG00000196526.10","AFAP1",1491,1055
"ENSG00000196531.10","NACA",7184,6416
"ENSG00000196534.5","OR9K1P",2,NA
"ENSG00000196535.16","MYO18A",1022,1058
"ENSG00000196544.7","BORCS6",81,176
"ENSG00000196547.14","MAN2A2",877,1224
"ENSG00000196549.10","MME",11,2
"ENSG00000196550.10","FAM72A",38,97
"ENSG00000196557.12","CACNA1H",1364,233
"ENSG00000196562.14","SULF2",1289,346
"ENSG00000196569.12","LAMA2",17,23
"ENSG00000196576.14","PLXNB2",6375,4733
"ENSG00000196581.10","AJAP1",236,411
"ENSG00000196584.2","XRCC2",149,294
"ENSG00000196586.13","MYO6",2863,2481
"ENSG00000196588.15","MRTFA",597,325
"ENSG00000196591.11","HDAC2",2532,2361
"ENSG00000196593.9","ANKRD20A19P",226,94
"ENSG00000196597.11","ZNF782",53,50
"ENSG00000196604.12","POTEF",53,16
"ENSG00000196605.7","ZNF846",121,89
"ENSG00000196611.4","MMP1",3,19
"ENSG00000196628.16","TCF4",430,134
"ENSG00000196632.10","WNK3",58,96
"ENSG00000196636.7","SDHAF3",82,94
"ENSG00000196639.6","HRH1",110,23
"ENSG00000196642.18","RABL6",1148,1806
"ENSG00000196646.11","ZNF136",264,168
"ENSG00000196652.11","ZKSCAN5",301,408
"ENSG00000196653.11","ZNF502",83,51
"ENSG00000196655.11","TRAPPC4",307,347
"ENSG00000196656.7","AC004057.1",24,33
"ENSG00000196659.9","TTC30B",512,299
"ENSG00000196660.10","SLC30A10",NA,1
"ENSG00000196663.15","TECPR2",369,270
"ENSG00000196664.4","TLR7",8,1
"ENSG00000196666.4","FAM180B",1,NA
"ENSG00000196668.3","LINC00173",25,34
"ENSG00000196670.13","ZFP62",514,326
"ENSG00000196678.13","ERI2",247,300
"ENSG00000196683.10","TOMM7",761,731
"ENSG00000196684.12","HSH2D",121,145
"ENSG00000196689.12","TRPV1",173,303
"ENSG00000196693.14","ZNF33B",1172,849
"ENSG00000196696.12","PDXDC2P-NPIPB14P",249,219
"ENSG00000196700.8","ZNF512B",2389,1875
"ENSG00000196704.11","AMZ2",968,1051
"ENSG00000196705.8","ZNF431",848,921
"ENSG00000196711.8","ALKAL1",NA,4
"ENSG00000196712.17","NF1",2435,2108
"ENSG00000196715.6","VKORC1L1",1298,1011
"ENSG00000196724.12","ZNF418",174,168
"ENSG00000196730.12","DAPK1",1184,773
"ENSG00000196735.11","HLA-DQA1",29,61
"ENSG00000196739.14","COL27A1",412,211
"ENSG00000196741.5","LINC01560",13,12
"ENSG00000196743.8","GM2A",775,1328
"ENSG00000196747.4","HIST1H2AI",NA,4
"ENSG00000196748.9","CLPSL2",NA,2
"ENSG00000196754.10","S100A2",483,1278
"ENSG00000196756.11","SNHG17",581,565
"ENSG00000196757.7","ZNF700",347,361
"ENSG00000196776.15","CD47",9390,7599
"ENSG00000196778.3","OR52K1",1,NA
"ENSG00000196781.14","TLE1",1016,1025
"ENSG00000196782.12","MAML3",197,162
"ENSG00000196787.3","HIST1H2AG",29,38
"ENSG00000196792.11","STRN3",653,784
"ENSG00000196793.13","ZNF239",205,236
"ENSG00000196810.4","CTBP1-DT",247,201
"ENSG00000196812.4","ZSCAN16",177,110
"ENSG00000196814.14","MVB12B",125,97
"ENSG00000196821.9","C6orf106",1829,2194
"ENSG00000196834.11","POTEI",1,NA
"ENSG00000196839.12","ADA",172,219
"ENSG00000196843.15","ARID5A",402,194
"ENSG00000196844.8","PATE2",1,6
"ENSG00000196850.5","PPTC7",931,935
"ENSG00000196860.7","TOMM20L",1,NA
"ENSG00000196862.9","RGPD4",2,2
"ENSG00000196865.4","NHLRC2",877,978
"ENSG00000196867.7","ZFP28",221,139
"ENSG00000196872.11","KIAA1211L",1194,460
"ENSG00000196873.15","CBWD3",76,74
"ENSG00000196876.15","SCN8A",272,363
"ENSG00000196878.14","LAMB3",3792,3809
"ENSG00000196890.4","HIST3H2BB",27,38
"ENSG00000196911.10","KPNA5",247,180
"ENSG00000196912.12","ANKRD36B",97,29
"ENSG00000196914.8","ARHGEF12",2714,2359
"ENSG00000196917.5","HCAR1",999,435
"ENSG00000196922.10","ZNF252P",990,892
"ENSG00000196923.13","PDLIM7",1677,1123
"ENSG00000196924.15","FLNA",19210,14608
"ENSG00000196932.11","TMEM26",10,6
"ENSG00000196935.8","SRGAP1",1510,828
"ENSG00000196937.10","FAM3C",2802,2118
"ENSG00000196943.13","NOP9",1000,979
"ENSG00000196950.13","SLC39A10",1989,929
"ENSG00000196951.10","SCOC-AS1",6,7
"ENSG00000196954.13","CASP4",823,975
"ENSG00000196961.12","AP2A1",1952,2196
"ENSG00000196967.10","ZNF585A",271,232
"ENSG00000196968.10","FUT11",322,258
"ENSG00000196972.8","SMIM10L2B",41,95
"ENSG00000196975.15","ANXA4",1903,1039
"ENSG00000196976.7","LAGE3",149,132
"ENSG00000196979.1","AL360004.1",4,NA
"ENSG00000196981.3","WDR5B",180,163
"ENSG00000196993.8","NPIPB9",2,2
"ENSG00000196998.17","WDR45",495,376
"ENSG00000197006.13","METTL9",1033,994
"ENSG00000197008.9","ZNF138",210,199
"ENSG00000197013.9","ZNF429",103,132
"ENSG00000197016.11","ZNF470",184,154
"ENSG00000197019.4","SERTAD1",345,204
"ENSG00000197020.10","ZNF100",345,376
"ENSG00000197021.8","CXorf40B",158,185
"ENSG00000197024.8","ZNF398",279,299
"ENSG00000197037.10","ZSCAN25",432,326
"ENSG00000197043.13","ANXA6",517,327
"ENSG00000197044.10","ZNF441",123,108
"ENSG00000197045.12","GMFB",1762,1578
"ENSG00000197046.11","SIGLEC15",40,39
"ENSG00000197050.10","ZNF420",119,98
"ENSG00000197054.11","ZNF763",63,28
"ENSG00000197056.10","ZMYM1",188,192
"ENSG00000197057.9","DTHD1",4,8
"ENSG00000197061.4","HIST1H4C",3,1
"ENSG00000197062.11","ZSCAN26",205,131
"ENSG00000197063.10","MAFG",804,1842
"ENSG00000197070.13","ARRDC1",1273,1801
"ENSG00000197077.13","KIAA1671",646,600
"ENSG00000197081.13","IGF2R",6493,8242
"ENSG00000197083.11","ZNF300P1",NA,2
"ENSG00000197093.10","GAL3ST4",51,19
"ENSG00000197099.8","AC068631.1",3,8
"ENSG00000197102.11","DYNC1H1",6000,6274
"ENSG00000197106.6","SLC6A17",4,4
"ENSG00000197111.15","PCBP2",5062,4726
"ENSG00000197114.11","ZGPAT",511,443
"ENSG00000197119.12","SLC25A29",2038,1850
"ENSG00000197121.14","PGAP1",196,167
"ENSG00000197122.11","SRC",2058,1238
"ENSG00000197123.9","ZNF679",39,19
"ENSG00000197124.11","ZNF682",147,164
"ENSG00000197128.11","ZNF772",319,279
"ENSG00000197134.11","ZNF257",36,38
"ENSG00000197136.4","PCNX3",1425,1353
"ENSG00000197140.14","ADAM32",54,57
"ENSG00000197142.10","ACSL5",46,20
"ENSG00000197147.13","LRRC8B",456,599
"ENSG00000197149.5","AC107956.1",3,4
"ENSG00000197150.12","ABCB8",589,654
"ENSG00000197153.4","HIST1H3J",1,NA
"ENSG00000197157.10","SND1",3244,3297
"ENSG00000197162.9","ZNF785",294,281
"ENSG00000197165.10","SULT1A2",22,105
"ENSG00000197168.12","NEK5",163,51
"ENSG00000197170.9","PSMD12",1176,2064
"ENSG00000197172.10","MAGEA6",1,2
"ENSG00000197180.2","CH17-340M24.3",28,25
"ENSG00000197181.11","PIWIL2",24,20
"ENSG00000197182.14","MIRLET7BHG",78,42
"ENSG00000197183.14","NOL4L",3432,2834
"ENSG00000197191.4","CYSRT1",4,25
"ENSG00000197208.5","SLC22A4",26,36
"ENSG00000197213.9","ZSCAN5B",1,1
"ENSG00000197217.12","ENTPD4",2880,2157
"ENSG00000197223.11","C1D",622,541
"ENSG00000197226.12","TBC1D9B",1820,1509
"ENSG00000197233.7","OR1J2",2,1
"ENSG00000197238.4","HIST1H4J",2,NA
"ENSG00000197245.5","FAM110D",3,2
"ENSG00000197249.13","SERPINA1",208,133
"ENSG00000197251.3","LINC00336",2,3
"ENSG00000197256.10","KANK2",1318,966
"ENSG00000197258.5","EIF4BP6",32,24
"ENSG00000197261.11","C6orf141",6,14
"ENSG00000197265.8","GTF2E2",709,1265
"ENSG00000197272.2","IL27",2,NA
"ENSG00000197275.13","RAD54B",49,99
"ENSG00000197279.3","ZNF165",244,277
"ENSG00000197283.16","SYNGAP1",958,398
"ENSG00000197291.8","RAMP2-AS1",3,7
"ENSG00000197296.5","FITM2",245,248
"ENSG00000197299.11","BLM",106,211
"ENSG00000197301.7","AC090673.1",48,12
"ENSG00000197302.10","ZNF720",564,577
"ENSG00000197312.11","DDI2",782,735
"ENSG00000197320.5","AC060834.1",1,NA
"ENSG00000197321.14","SVIL",3776,2531
"ENSG00000197323.11","TRIM33",4580,3652
"ENSG00000197324.8","LRP10",3289,2169
"ENSG00000197329.11","PELI1",1152,588
"ENSG00000197332.8","AC008543.1",10,16
"ENSG00000197334.2","RF00017",NA,3
"ENSG00000197343.10","ZNF655",1501,1029
"ENSG00000197345.12","MRPL21",451,376
"ENSG00000197353.3","LYPD2",81,10
"ENSG00000197355.10","UAP1L1",330,652
"ENSG00000197358.9","BNIP3P1",4,1
"ENSG00000197360.9","ZNF98",56,60
"ENSG00000197361.7","FBXL22",15,22
"ENSG00000197362.14","ZNF786",240,224
